NRScode,Sample,Station,Longitude,Latitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,ZoopAbundance_m3,CopeAbundance_m3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,NoCopepodSpecies_Sample,ShannonCopepodDiversity,CopepodEvenness,PhytoBiomassCarbon_pg_L,AbundancePhyto_cells_L,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversity,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversity,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversity,DinoflagellateEvenness,CTD_SST_C,CTDChla_mgm3,CTDSalinity_psu,MLD_temp,MLD_sal,DCM,Silicate_umolL,Phosphate_umolL,Ammonium_umolL,Nitrate_umolL,Nitrite_umolL,Oxygen_umolL,TCO2_umolkg,TAlkalinity_umolkg,Salinity_PSU,Chla_mgm3
PHB20121218,410,Port Hacking,151.22667,-34.11923,2012-12-19T09:31:00Z,2012,12,19,09:31:00,2012-12-18T22:31:00Z,2.48249,2277.3903,795.6726,0.560534828248842,0.995850535743662,32,1.17474278476951,0.338959117981413,161446830.186726,573271.41,0.996137670532528,8595.25119645092,8,0.0424818545012225,0.02042945360556,5,0.0341727584251945,0.0212327286198397,2,0.572269338952505,0.825610137359584,19.1179461538462,5.96529230769231,35.4730923076923,24,34,20,2,0.421,0.148,3.81,,,,2325.345,35.4483,
PHB20140515,514,Port Hacking,151.22667,-34.11923,2014-05-16T09:35:00Z,2014,5,16,09:35:00,2014-05-15T23:35:00Z,4.44515,1744.1115,1376.3347,0.605919700973321,0.961630908883771,63,1.31360243509726,0.317055206225781,,,,,,,,,,,,,,22.3769866666667,1.4319,35.4309666666667,28.791,70.481,32.762,1.6,0.512,0.131,3.75,,,,2326.10333333333,35.5173,0.444
PHB20160229,703,Port Hacking,151.22667,-34.11923,2016-03-01T09:00:00Z,2016,3,1,09:00:00,2016-02-29T22:00:00Z,11.22427,2751.2549,1269.5379,0.633937591723276,0.96089404008558,30,1.45236222108148,0.427014976817285,8792300.96762956,131378.63,0.746803965111654,1931.06803602773,9,1.41501011238519,0.643998855183323,6,1.24559745454531,0.695181175786923,3,0.705933948829812,0.642568771632477,22.4808071428571,1.31743571428571,35.4232428571429,13.9,52.615,34.747,1.72,0.4,0.09,4.4,,,,2316.93833333333,35.3676,0.4175
PHB20160926,742,Port Hacking,151.22667,-34.11923,2016-09-27T09:54:00Z,2016,9,27,09:54:00,2016-09-26T23:54:00Z,10.68675,2341.0418,1053.8223,0.646895863277898,0.99206352412475,34,1.35474143307796,0.38417553271171,7871858.74038743,113360,0.465930018416206,1920.3931700995,16,2.23466805195346,0.805986129146563,14,2.17581112949442,0.824465275944433,,,,21.1295333333333,0.90158,35.7021066666667,25.813,25.813,28.791,1.29,0.294,0.659,2.37,,,,2330.06666666667,35.5994,0.4545
PHB20160719,729,Port Hacking,151.22667,-34.11923,2016-07-19T10:19:00Z,2016,7,19,10:19:00,2016-07-19T00:19:00Z,6.17087,1510.0073,1287.2195,0.568650060622434,0.979310441665485,28,1.09465593365466,0.328508028337405,7899012.89612251,132675,0.505813953488372,1283.73560985675,20,2.64558666004001,0.883118522771533,15,2.3524489581936,0.868687351968633,2,0.693147180559945,1,18.2976533333333,2.09666666666667,35.66094,91.323,89.338,44.674,1.51,0.316,0.649,2.61,0.34,,,,35.6482,0.903
ROT20100723,54,Rottnest Island,115.41667,-32,2010-07-23T12:02:00Z,2010,7,23,12:02:00,2010-07-23T04:02:00Z,4.55792,2974.4354,2330.0398,0.708293074565969,0.955555600441299,36,1.42792135893716,0.398469042151164,20784695.0835304,415301,0.600170775963283,621.885869887142,9,1.43941357225779,0.655105348404054,7,1.24967312625039,0.642204948084098,1,0,,20.5895769230769,0.297515384615385,35.4883615384615,45,19,31,2.48333333333333,0.105,0.183333333333333,0.283333333333333,,,,2332.9175,35.4995,0.343
ROT20141216,556,Rottnest Island,115.41667,-32,2014-12-16T09:37:00Z,2014,12,16,09:37:00,2014-12-16T01:37:00Z,10.51465,4330.0256,3269.1299,0.781690832417859,0.981481447443153,29,1.97312382345035,0.585966877599311,,,,,,,,,,,,,,20.1385307692308,0.164353846153846,35.6672846153846,23,28,29,1.2,0.108333333333333,0.0766666666666667,0.283333333333333,,,,2336.115,35.6656666666667,0.2255
ROT20151022,670,Rottnest Island,115.41667,-32,2015-10-22T09:36:00Z,2015,10,22,09:36:00,2015-10-22T01:36:00Z,5.96458,2577.5834,1870.3196,0.770756342391963,0.969879464966389,23,2.21913773528267,0.707747354151972,3091057.7594271,163014.71,0.175257804230022,173.122673937061,2,0.688138813713588,0.992774453987808,2,0.688138813713588,0.992774453987808,,,,19.6115615384615,0.382346153846154,35.6096923076923,26,44,23,1.4,0.0583333333333333,0.055,0.183333333333333,,,,2334.8825,35.6171666666667,0.2575
ROT20151022,670,Rottnest Island,115.41667,-32,2015-10-22T09:36:00Z,2015,10,22,09:36:00,2015-10-22T01:36:00Z,5.96458,2577.5834,1870.3196,0.770756342391963,0.969879464966389,23,2.21913773528267,0.707747354151972,3091057.7594271,163014.71,0.175257804230022,173.122673937061,2,0.688138813713588,0.992774453987808,2,0.688138813713588,0.992774453987808,,,,19.6115615384615,0.382346153846154,35.6096923076923,26,44,31,1.4,0.0583333333333333,0.055,0.183333333333333,,,,2334.8825,35.6171666666667,0.2575
ROT20160527,702,Rottnest Island,115.41667,-32,2016-05-27T09:30:00Z,2016,5,27,09:30:00,2016-05-27T01:30:00Z,25.02927,4707.2334,3331.9982,0.62147502034902,0.975409797592767,32,1.56040094578749,0.450236541257213,19051536.8658132,245163.48,0.233137887913661,1885.42314419899,23,1.9568675541577,0.624101790466169,18,1.68602272048416,0.583323828804423,2,0.636481198580237,0.918248268810772,20.6864461538462,1.14027692307692,35.7598384615385,15,14,18,1.9,0.065,0.218333333333333,0.283333333333333,,,,2346.4925,35.7895,0.8355
ROT20191218,1015,Rottnest Island,115.41667,-32,2019-12-18T09:15:00Z,2019,12,18,09:15:00,2019-12-18T01:15:00Z,17.38296,5265.1853,3536.3182,0.776801824463963,,29,1.72791603725827,0.513146490388761,4968996.4941887,129616.55,0.959495770312018,596.33915688534,19,1.2022276738877,0.408304496168588,13,1.11743918463547,0.435657406406404,5,1.44514024418718,0.897916119051505,21.7441714285714,0.07195,35.8458857142857,20,16,31,1.58333333333333,0.09,0.0333333333333333,0.0833333333333333,0.0133333333333333,,,2350.29,35.8116666666667,0.155
ROT20140919,533,Rottnest Island,115.41667,-32,2014-09-19T12:57:00Z,2014,9,19,12:57:00,2014-09-19T04:57:00Z,6.76615,2446.6087,1990.8164,0.566246754140625,0.962616762411115,36,1.64556129244561,0.45920262197765,6523864.05323893,319796.91,0.156824758965159,247.50035618325,14,2.19591976255148,0.83208490316185,10,1.86353499703714,0.809322966046825,2,0.636514168294813,0.918295834054489,19.88696,0.52178,35.23516,28,17,,2.05,0.103333333333333,0.09,0.533333333333333,,,,2310.9975,35.3386666666667,0.772
ROT20160223,684,Rottnest Island,115.41667,-32,2016-02-23T08:57:00Z,2016,2,23,08:57:00,2016-02-23T00:57:00Z,8.02351,3646.3377,2876.2057,0.540931552672563,,20,0.635096075145175,0.21200027811288,16160005.3256721,106178.76,0.705608220907391,4253.18245146217,20,2.3994712878084,0.800963193203438,19,2.38292351864762,0.809296282078909,1,0,,21.2588,0.162558333333333,35.8022333333333,30,21,40,1.225,0.055,0.105,0.3,,,,2343.76,35.7706666666667,0.1205
ROT20110725,149,Rottnest Island,115.41667,-32,2011-07-25T10:20:00Z,2011,7,25,10:20:00,2011-07-25T02:20:00Z,14.71108,3882.0916,2554.0076,0.838694326222826,0.963636296330058,36,1.76066276038606,0.491322298172255,11835106.610783,388670,0.404181959737515,597.950316386652,15,1.92117348155567,0.709430527090572,15,1.92117348155567,0.709430527090572,,,,19.9871363636364,0.7605,35.1746,23,29,,2.06666666666667,0.106666666666667,0.171666666666667,0.2,,,,2306.415,35.1466666666667,0.405
ROT20120329,74,Rottnest Island,115.41667,-32,2012-03-29T10:03:00Z,2012,3,29,10:03:00,2012-03-29T02:03:00Z,18.98609,4997.9969,3913.5257,0.747403301497003,0.9383885818616,43,1.42919104649768,0.379982718955687,55217225.9772324,546549,0.829048324135146,3738.52421104055,29,2.31591580392633,0.687767253266737,26,2.27792350626645,0.699157768863947,2,0.693147180559945,1,22.9809153846154,0.502946153846154,35.3973153846154,35,11,47,2.01666666666667,0.0633333333333333,0.181666666666667,0.0666666666666667,,,,2316.535,35.3881666666667,0.577
ROT20120504,358,Rottnest Island,115.41667,-32,2012-05-04T13:00:00Z,2012,5,4,13:00:00,2012-05-04T05:00:00Z,13.42229,2844.772,2491.14,0.746270169740119,0.946107774393055,30,1.60744318392386,0.472610967123086,22744753.7359379,298596,0.437430669272622,2471.24914928532,24,2.68921065013157,0.846181592159233,23,2.6705993561266,0.851731552416597,,,,23.3396214285714,,35.2071571428571,31,11,,2.26666666666667,0.0866666666666667,0.0933333333333333,0.216666666666667,,,,2311.1525,35.2776666666667,0.486
ROT20190819,985,Rottnest Island,115.41667,-32,2019-08-19T08:31:00Z,2019,8,19,08:31:00,2019-08-19T00:31:00Z,13.23044,4089.827,3174.9976,0.639283924497231,0.946808459113161,33,1.43923752987344,0.411621455001175,6432045.6509713,229050,0.846153846153846,317.028897879193,9,1.26234110906193,0.574516197425899,6,1.18960003040358,0.663928418313927,1,0,,19.5468666666667,0.368944444444444,35.3030333333333,12,41,34,2.5,0.116666666666667,0.295,0.2,0.0433333333333333,,,2332.6975,35.5053333333333,0.303
ROT20140122,482,Rottnest Island,115.41667,-32,2014-01-22T10:10:00Z,2014,1,22,10:10:00,2014-01-22T02:10:00Z,15.87413,4667.9407,3575.611,0.636982417502335,0.969072181853936,30,1.17659232188978,0.345934737052744,35004450.5473987,437344.88,0.909847901303954,1608.80023164019,7,0.2759871219662,0.141829324493828,7,0.2759871219662,0.141829324493828,,,,22.6287384615385,0.230415384615385,35.7540615384615,25,24,35,1.85,0.26,0.93,0.633333333333333,,,,2336.8975,35.6671666666667,0.372
ROT20181130,876,Rottnest Island,115.41667,-32,2018-11-30T09:33:00Z,2018,11,30,09:33:00,2018-11-30T01:33:00Z,11.40266,5170.8831,3583.4692,0.825493247366447,0.965116217130408,21,1.01709809232435,0.334074756592992,3476527.97347121,71294.18,0.494120188153979,937.815915059324,14,2.53504181178408,0.960586109038282,9,2.10069353616262,0.95606682986833,5,1.49419493761884,0.928395513784702,18.6920307692308,0.203884615384615,35.7903615384615,24,13,37,0.75,0.05,0.0566666666666667,0,0.0116666666666667,,,2355.1375,35.7868333333333,0.199
ROT20150924,669,Rottnest Island,115.41667,-32,2015-09-24T10:08:00Z,2015,9,24,10:08:00,2015-09-24T02:08:00Z,5.2416,1815.3108,1493.1126,0.732473444147255,0.989130421251676,18,1.05281281236991,0.364248235367561,3281865.54070038,80210.71,0.287278173370463,1403.97619716001,12,2.25491759820303,0.907445596958506,9,1.95144067145166,0.888138923795159,,,,19.0141333333333,0.130858333333333,35.5650833333333,33,41,40,1.55,0.0433333333333333,0.116666666666667,0.0333333333333333,,,,2332.9575,35.5595,0.1255
ROT20181024,864,Rottnest Island,115.41667,-32,2018-10-24T09:18:00Z,2018,10,24,09:18:00,2018-10-24T01:18:00Z,13.39085,3276.9888,1603.1315,0.687857201195951,0.925925838648218,26,1.58428282834674,0.486260247312628,2374707.29180193,158622.44,0.0888883726737653,178.709881397764,6,1.53672246943722,0.857661140252987,4,1.12095039267358,0.808594786296358,2,0.636514168294813,0.918295834054489,19.4763923076923,1.73390769230769,35.5940230769231,43,38,15,2.08333333333333,0.08,0.258333333333333,0.2,0.0416666666666667,,,2344.1425,35.5963333333333,0.295
ROT20200730,1079,Rottnest Island,115.41667,-32,2020-07-30T09:27:00Z,2020,7,30,09:27:00,2020-07-30T01:27:00Z,40.45547,4252.4231,3536.3184,0.638393808343697,0.966101686250161,39,1.26851014424181,0.346250525245541,10866044.9380284,151903.33,0.925351071692535,1478.77678045095,23,1.9666900356537,0.627234464558216,18,1.82651635517926,0.631931290564761,3,0.858740913006287,0.781659664527667,20.7864,0.49595,35.4878214285714,34,34,28,1.76,0.074,0.112,0.3,0.086,,,2332.59,35.5223333333333,0.304
ROT20131001,459,Rottnest Island,115.41667,-32,2013-10-01T11:55:00Z,2013,10,1,11:55:00,2013-10-01T03:55:00Z,96.76937,4502.9123,3324.1394,0.706318973502653,0.905472607838697,38,1.70224967410103,0.467961334620064,3269477.22593815,35076.78,0.461069541101983,2601.41855472923,9,1.82153089270788,0.829014435527655,6,1.41057618450763,0.78725755813382,3,1.09337471755665,0.995232557322099,18.6793,0.551841666666667,35.2430666666667,24,16,29,1.75,0.1,0.0933333333333333,0.216666666666667,,,,2317.5875,35.2525,0.459
ROT20180727,862,Rottnest Island,115.41667,-32,2018-07-27T09:33:00Z,2018,7,27,09:33:00,2018-07-27T01:33:00Z,18.29455,6852.5993,5689.5433,0.586034002400754,0.980263165054807,29,1.00221986199989,0.297633446124606,29056835.2164504,327462.85,0.901709759930073,2235.43646171154,23,2.05456828740104,0.655261386534628,18,1.87884212014948,0.65003476283516,2,0.693147180559945,1,19.6408071428571,0.702414285714286,35.3573857142857,43,40,33,1.7,0.128333333333333,0.158333333333333,0.1,,,,2332.7275,35.3838333333333,0.4425
YON20101101,70,Yongala,147.61842,-19.30847,2010-11-01T11:45:00Z,2010,11,1,11:45:00,2010-11-01T01:45:00Z,8.55516,1433.7276,1000.089,0.712114733967217,0.938356476621395,40,1.14032523812519,0.309125102164416,13391944.8568834,478984,0.922636470071711,299.376848120188,5,0.648596403043267,0.402995603640488,5,0.648596403043267,0.402995603640488,,,,,,,,,,1.3,0.105,0.005,0,,,,2302.33,35.20775,
YON20120604,308,Yongala,147.61842,-19.30847,2012-06-04T10:30:00Z,2012,6,4,10:30:00,2012-06-04T00:30:00Z,13.60122,527.3079,380.8335,0.671974151682232,0.940299160418307,27,1.5317238275951,0.46474503741202,29594735.719995,122749.62,0.680679367761154,8464.2886363253,12,2.23007823021229,0.897449499924895,10,2.14727074225542,0.932547834513828,2,0.598269588585257,0.863120568566631,,,,,,,0.375,0.09,0.1575,0.075,,,,2277,35.10125,
YON20170426,781,Yongala,147.61842,-19.30847,2017-04-26T10:20:00Z,2017,4,26,10:20:00,2017-04-26T00:20:00Z,29.87481,5277.7586,3184.2584,0.635246272369595,0.954944982491458,27,1.5595999059738,0.473203004086959,94897741.0456716,292346.95,0.935754272525818,10928.1752672297,19,2.27200320143714,0.771625161028242,18,2.19172823464058,0.758285929362903,,,,26.3735866666667,0.52326,34.83296,27.829,28.823,21.866,1.8,0.0325,0.01,0,0.045,,,2259.7275,34.87,0.312
YON20180130,820,Yongala,147.61842,-19.30847,2018-01-30T10:05:00Z,2018,1,30,10:05:00,2018-01-30T00:05:00Z,18.53846,5739.7159,3577.1214,0.642683398593103,0.994219662514172,19,1.47647463735223,0.501445147207708,21020313.941366,130364.76,0.75993597781351,5813.07194574537,19,1.99382347213177,0.677148851186657,16,1.92340611282363,0.693722115146544,1,0,,28.2833066666667,,35.2043866666667,19.878,5.964,,0.875,0.01,0.085,0,0.0025,,,2298.3825,,0.19
YON20210209,1214,Yongala,147.61842,-19.30847,2021-02-09T11:46:00Z,2021,2,9,11:46:00,2021-02-09T01:46:00Z,,0,,,,,,,4477844.14450742,87105,0.804810360777058,1019.08705032821,13,1.26280738098998,0.492332286139073,9,1.07434325559491,0.488954687052233,2,0.689009238476659,0.994030211476957,29.1833533333333,0.195233333333333,34.7355933333333,6.958,20.872,25.841,1.45,0.015,0.035,0.025,0.02,,,,,0.218
YON20150430,629,Yongala,147.61842,-19.30847,2015-04-30T12:10:00Z,2015,4,30,12:10:00,2015-04-30T02:10:00Z,6.59659,1258.1142,791.1384,0.643964320275651,0.939999726495485,34,1.70692074989246,0.484046012305635,14327552.9012195,118096.41,0.905759043501221,4748.49439411132,13,1.6619811379745,0.647958655846259,11,1.57771092064892,0.657956558214368,2,0.636514168294813,0.918295834054489,26.9108333333333,0.228486666666667,35.3569933333333,19.878,5.964,26.835,0.7,0.04,0.065,0,,,,2309.8525,35.36225,0.2025
YON20120726,310,Yongala,147.61842,-19.30847,2012-07-26T11:00:00Z,2012,7,26,11:00:00,2012-07-26T01:00:00Z,19.04171,2638.6378,2316.0943,0.633057591228185,0.975351979952927,26,1.177946837937,0.361544485926228,21963642.0826121,16825.92,0.992652995123109,44519.717159465,18,2.33452097520588,0.80768882716496,16,2.2809198572755,0.822667941689131,2,0.636514168294813,0.918295834054489,21.2635466666667,0.145833333333333,35.1213533333333,25.841,25.841,27.829,0.95,0.1175,0.2425,0.075,,,,2284.0375,35.16725,
YON20141014,619,Yongala,147.61842,-19.30847,2014-10-14T12:02:00Z,2014,10,14,12:02:00,2014-10-14T02:02:00Z,10.62255,10126.11,6154.5531,0.561243058766002,0.982906010118749,25,1.28353310169332,0.398751977872856,32646482.9800454,182620,0.851343784994401,6458.32799471124,11,1.85617265170099,0.774084119835147,10,1.77728278412635,0.771864105927721,,,,25.2924,0.45384,35.5863066666667,25.841,25.841,25.841,1.15,0.075,0.065,0.05,,,,2320.3925,35.615,0.636
YON20200926,1147,Yongala,147.61842,-19.30847,2020-09-26T12:33:00Z,2020,9,26,12:33:00,2020-09-26T02:33:00Z,18.49494,3345.356,2553.2209,0.803792585112786,0.880342038371582,33,1.21624054698989,0.34784439204238,3680927.25074491,171479.38,0.760096308925856,705.711718037686,12,1.87777043455091,0.755670413096247,10,1.81870025487174,0.789851484926833,2,0.598305864865266,0.863172904175902,24.5267066666667,0.0418733333333333,35.4188533333333,19.878,7.951,23.853,0.8,0.106666666666667,,0,0.01,,,,,0.149
YON20160122,687,Yongala,147.61842,-19.30847,2016-01-22T10:39:00Z,2016,1,22,10:39:00,2016-01-22T00:39:00Z,25.36628,4046.3632,2686.2413,0.616489578732602,0.948718026059501,23,1.39513961174159,0.444950465752386,4997645.76941764,94350,0.366666666666667,1538.82322351793,17,2.41016443082351,0.850682295380184,15,2.32941881008756,0.860183023615833,1,0,,28.7355866666667,0.381966666666667,35.6066,19.878,23.853,26.835,0.95,0.02,0.1475,0,,,,2319.435,35.61625,0.302
YON20130912,428,Yongala,147.61842,-19.30847,2013-09-12T11:26:00Z,2013,9,12,11:26:00,2013-09-12T01:26:00Z,50.33812,9786.0795,6644.1971,0.51785936056546,0.959100239612182,28,1.49240861280375,0.447874255090449,84644664.1853133,2260048.96,0.887927226663079,865.475191476553,10,0.913422167510765,0.396694206998033,9,0.911368442647153,0.414781653203625,1,0,,23.18614,0.522586666666667,35.4196066666667,23.853,5.964,20.872,1,0.0725,0.125,0,,,,2305.3525,35.43375,
YON20190808,989,Yongala,147.61842,-19.30847,2019-08-08T10:04:00Z,2019,8,8,10:04:00,2019-08-08T00:04:00Z,16.7091,4827.0743,4296.6265,0.518396680664077,0.940298477225575,20,1.19206391274838,0.397920709828375,,99494.92,0.945288753799392,6995.62635240977,14,1.87240696165229,0.709498403327701,14,1.87240696165229,0.709498403327701,,,,22.0683933333333,1.15636666666667,35.4735666666667,24.847,5.964,25.841,0.5,0.0775,0,0.025,0.0075,,,2304.8275,35.48525,0.216
YON20110217,157,Yongala,147.61842,-19.30847,2011-02-17T11:30:00Z,2011,2,17,11:30:00,2011-02-17T01:30:00Z,25.29236,4031.4031,3122.8411,0.616369461539598,0.947916573593117,28,1.30275324939311,0.390958371677077,9804806.38386776,361880,0.683473834897407,355.882973969272,10,0.82319391410366,0.357508574431559,7,0.801935734502286,0.412113444647793,3,1.09861228866811,1,28.6103357142857,0.20645,34.05315,21.866,5.964,22.86,2.85,0.08,0.0225,0.1,,,,2233.6325,34.1465,
YON20160215,688,Yongala,147.61842,-19.30847,2016-02-15T10:18:00Z,2016,2,15,10:18:00,2016-02-15T00:18:00Z,32.2757,4692.4214,3305.097,0.555907144514841,0.976878649074061,18,1.38054757571073,0.477636681834864,10328524.9695933,75656.62,0.74829916396046,5132.48513163006,12,1.97432402284629,0.794526435435603,11,1.92444076399194,0.802554133961861,1,0,,29.71348,0.126386666666667,34.1095066666667,26.835,5.964,25.841,1.95,0.0325,0.0625,0,,,,2312.7325,35.549,0.299
YON20140820,526,Yongala,147.61842,-19.30847,2014-08-20T11:15:00Z,2014,8,20,11:15:00,2014-08-20T01:15:00Z,7.43986,2605.9948,1496.1349,0.53275893056379,0.951951880344683,33,1.80653895476575,0.516669540393633,1013171.35561908,53700,0.0948905109489051,159.888071894786,6,1.4750763110547,0.823255764173638,3,0.735621939758795,0.669591945535779,1,0,,22.1714733333333,0.0724133333333333,35.4219466666667,22.86,10.933,26.835,0.9,0.0725,0.2275,0.025,,,,2318.7075,35.50525,0.136
YON20131015,469,Yongala,147.61842,-19.30847,2013-10-15T11:40:00Z,2013,10,15,11:40:00,2013-10-15T01:40:00Z,50.56934,9398.4445,5970.9365,0.5059101563814,0.985018750518721,25,1.50456324890862,0.467418853900717,157429069.936055,662231.81,0.450540487758631,6557.52305175214,16,1.89323725449503,0.682840999571555,14,1.87141194510655,0.709121368492352,1,0,,25.6513133333333,0.185133333333333,35.5283466666667,6.958,7.951,23.853,1.325,0.055,0.1575,0,,,,2320.2975,35.51825,
YON20140624,524,Yongala,147.61842,-19.30847,2014-06-24T10:53:00Z,2014,6,24,10:53:00,2014-06-24T00:53:00Z,1.27851,2733.4578,2178.5278,0.602039778727945,0.960176751333446,32,1.32243181899845,0.381573165436566,13827273.9654578,28975,0.283783783783784,13255.855641227,20,2.62114674907217,0.874960280066204,15,2.35175032723852,0.868429368953842,3,0.950270539233235,0.864973520717927,23.5695,0.0608733333333333,35.2954133333333,27.829,6.957,26.835,0.325,0.0525,0.1825,0.1,,,,2310.9025,35.31025,0.12
DAR20150203_0030,554,Darwin,130.76805,-12.4,2015-02-03T10:00:00Z,2015,2,3,10:00:00,2015-02-03T00:30:00Z,48.44755,20341.5163,16759.0725,0.752448601277887,0.976344080396639,30,0.905075820770718,0.266105056310613,,,,,,,,,,,,,,29.8733538461538,1.03306923076923,33.1580230769231,20.879,5.965,21.873,8.66666666666667,0.403333333333333,0.15,1.86666666666667,,,,2232.17,33.1803333333333,
DAR20170715_0630,791,Darwin,130.76805,-12.4,2017-07-15T16:00:00Z,2017,7,15,16:00:00,2017-07-15T06:30:00Z,137.47436,8244.0412,4862.4372,0.569526078620496,0.968354412255728,20,1.78157537630193,0.59470447076646,,,,,,,,,,,,,,26.8184571428571,0.599835714285714,34.34385,13.919,14.914,14.914,4.93333333333333,0.293333333333333,0.05,0.1,0.103333333333333,,,2275.01,34.3553333333333,0.8135
DAR20180209_0330,830,Darwin,130.76805,-12.4,2018-02-09T13:00:00Z,2018,2,9,13:00:00,2018-02-09T03:30:00Z,30.66773,0,,,,,,,,,,,,,,,,,,,,29.6430214285714,1.09077142857143,32.1313,15.908,5.965,8.948,6.5,0.21,0.12,0.633333333333333,0.296666666666667,,,2101.83333333333,31.2413333333333,1.6715
