NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Abylopsis eschscholtzii,Abylopsis tetragona,Aglaura hemistoma,Aidanosagitta neglecta,Aidanosagitta regularis,Bassia bassensis,Bougainvillia vervoorti,Brooksia rostrata,Calanus Australis,Chelophyes appendiculata,Chelophyes contorta,Climacocylis scalaria,Codonella amphorella,Codonella galea,Codonellopsis morchella,Codonellopsis obesa,Codonellopsis orthoceras,Codonellopsis ostenfeldi,Cyttarocylis ampulla,Dadayiella ganymedes,Diacavolinia longirostris,Diphyes chamissonis,Doliolum denticulatum,Doliolum nationalis,Euconchoecia aculeata,Eudoxoides mitra,Eudoxoides spiralis,Evadne nordmanni,Evadne spinifera,Flaccisagitta enflata,Fritillaria borealis,Fritillaria formica,Fritillaria haplostoma,Fritillaria pellucida,Gazelletta hexanema,Hydromyles globulosus,Ihlea magalhanica,Krohnitta subtilis,Lensia conoidea,Lensia multicristata,Lensia subtilis,Lensia subtiloides,Leprotintinnus nordqvisti,Lipmanella dictyoceras,Liriope tetraphylla,Mesosagitta minima,Nanomia bijuga,Nyctiphanes australis,Oikopleura (Coecaria) longicauda,Pegea confoederata,Pelagobia longicirrata,Penilia avirostris,Pleopis polyphemoides,Podon intermedius,Primno macropa,Pseudevadne tergestina,Pterosagitta draco,Rhabdonella amor,Rhabdonella apophysata,Rhabdonella spiralis,Rhabdosoma whitei,Salpa fusiformis,Salpingella acuminata,Serratosagitta pacifica,Serratosagitta serratodentata,Serratosagitta tasmanica,Solmundella bitentaculata,Tectillaria fertilis,Thalia democratica,Themisto gaudichaudii,Thysanoessa gregaria,Tintinnopsis lobiancoi,Tintinnopsis mortensenii,Tintinnopsis radix,Xystonella treforti,Xystonellopsis heros,Xystonellopsis pulchra,Zonosagitta pulchra,Zoothamnium pelagicum
NRSNSI20101215,North Stradbroke,-27.345,153.562,2010-12-16 08:30:00,2010,12,16,08:30:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,2010,12,15,10:20:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,-999,-999,0,0,102.1603,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,388.995,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20101214,Maria Island,-42.59667,148.23333,2010-12-14 11:05:00,2010,12,14,11:05:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,4.4204,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14 09:30:00,2010,12,14,09:30:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,852.2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSKAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14 08:30:00,2010,12,14,08:30:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,19.4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20101208,Yongala,-19.30847,147.61842,2010-12-08 10:45:00,2010,12,8,10:45:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20101124,Rottnest Island,-32,115.41667,2010-11-24 11:07:00,2010,11,24,11:07:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,7.8585,15.717,-999,-999,7.8585,0,31.4339,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,1540.2629,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSKAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21 05:00:00,2010,11,21,05:00:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20101115,North Stradbroke,-27.345,153.562,2010-11-16 09:30:00,2010,11,16,09:30:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,2.1432,53.5806,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11 09:10:00,2010,11,11,09:10:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,1.0104,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNIN20101108,Ningaloo,-21.99,113.779,2010-11-08 15:00:00,2010,11,8,15:00:00,0,0,-999,0,0,0,0,0,0,3.5363,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,31.8269,0,0,0,0,0,0,0,0,0,0
NRSYON20101101,Yongala,-19.30847,147.61842,2010-11-01 11:45:00,2010,11,1,11:45:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,12.8012,-999,-999,-999,-999,0,0,0,0,0,0,3.2003,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0007,0,0,0,0,0,0,0,0,0,0
NRSMAI20101027,Maria Island,-42.59667,148.23333,2010-10-27 12:50:00,2010,10,27,12:50:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,1.7682,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,21.2179,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20101018,North Stradbroke,-27.345,153.562,2010-10-18 10:00:00,2010,10,18,10:00:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSESP20101013,Esperance,-33.93333,121.85,2010-10-13 08:15:00,2010,10,13,08:15:00,0,0,-999,0,0,0,0,0,0,2.6195,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,2.6195,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,26.1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20101001,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,2010,10,1,12:40:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20100924,Rottnest Island,-32,115.41667,2010-09-24 12:22:00,2010,9,24,12:22:00,0,0,-999,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,-999,-999,0,3.9292,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,55.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20100916,North Stradbroke,-27.345,153.562,2010-09-16 12:45:00,2010,9,16,12:45:00,0,0,-999,-999,-999,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,32.1483,0,-999,-999,0,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,10.7161,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSYON20100909,Yongala,-19.30847,147.61842,2010-09-09 11:00:00,2010,9,9,11:00:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSPHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09 09:30:00,2010,9,9,09:30:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,3.5363,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,113.1622,0,0,0,14.1453,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSROT20100820,Rottnest Island,-32,115.41667,2010-08-20 14:30:00,2010,8,20,14:30:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,455.7921,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSPHB20100817,Port Hacking,-34.11923,151.22667,2010-08-18 09:30:00,2010,8,18,09:30:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,74.2627,0,0,0,106.0895,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSNSI20100817,North Stradbroke,-27.345,153.562,2010-08-18 08:25:00,2010,8,18,08:25:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,51.4373,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSYON20100817,Yongala,-19.30847,147.61842,2010-08-17 10:15:00,2010,8,17,10:15:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSYON20100729,Yongala,-19.30847,147.61842,2010-07-29 11:22:00,2010,7,29,11:22:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSROT20100723,Rottnest Island,-32,115.41667,2010-07-23 12:02:00,2010,7,23,12:02:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,19.6462,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSMAI20100722,Maria Island,-42.59667,148.23333,2010-07-22 11:10:00,2010,7,22,11:10:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSNSI20100711,North Stradbroke,-27.345,153.562,2010-07-12 08:45:00,2010,7,12,08:45:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSPHB20100702,Port Hacking,-34.11923,151.22667,2010-07-02 11:35:00,2010,7,2,11:35:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSESP20100629,Esperance,-33.93333,121.85,2010-06-29 10:05:00,2010,6,29,10:05:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,31.4339,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSNSI20100618,North Stradbroke,-27.345,153.562,2010-06-18 12:30:00,2010,6,18,12:30:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSROT20100617,Rottnest Island,-32,115.41667,2010-06-17 10:05:00,2010,6,17,10:05:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,198.0338,0,0,0,3.1434,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSMAI20100615,Maria Island,-42.59667,148.23333,2010-06-15 11:10:00,2010,6,15,11:10:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,1.7682,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSPHB20100609,Port Hacking,-34.11923,151.22667,2010-06-09 10:53:00,2010,6,9,10:53:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSMAI20100527,Maria Island,-42.59667,148.23333,2010-05-27 11:30:00,2010,5,27,11:30:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0.8841,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,40.6677,0,0,0,2.6522,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSYON20100521,Yongala,-19.30847,147.61842,2010-05-21 12:56:00,2010,5,21,12:56:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSNSI20100520,North Stradbroke,-27.345,153.562,2010-05-21 08:21:00,2010,5,21,08:21:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSROT20100520,Rottnest Island,-32,115.41667,2010-05-20 10:05:00,2010,5,20,10:05:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,557.9524,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSPHB20100510,Port Hacking,-34.11923,151.22667,2010-05-11 09:13:00,2010,5,11,09:13:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,10.609,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSMAI20100505,Maria Island,-42.59667,148.23333,2010-05-05 11:30:00,2010,5,5,11:30:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,77.0412,0,0,0,2.5259,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSKAI20100419,Kangaroo Island,-35.83217,136.44733,2010-04-20 07:00:00,2010,4,20,07:00:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,5.3045,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSROT20100416,Rottnest Island,-32,115.41667,2010-04-16 08:30:00,2010,4,16,08:30:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,534.3769,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,3.9292,0,0,0,0,0,0,0,0,-999,0
NRSPHB20100413,Port Hacking,-34.11923,151.22667,2010-04-14 09:18:00,2010,4,14,09:18:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,14.1453,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,282.9054,0,0,0,3.5363,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSYON20100413,Yongala,-19.30847,147.61842,2010-04-13 14:14:00,2010,4,13,14:14:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSNSI20100411,North Stradbroke,-27.345,153.562,2010-04-12 08:35:00,2010,4,12,08:35:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSMAI20100330,Maria Island,-42.59667,148.23333,2010-03-30 11:40:00,2010,3,30,11:40:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,23.365,0,0,0,1.263,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSNSI20100322,North Stradbroke,-27.345,153.562,2010-03-23 09:15:00,2010,3,23,09:15:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSESP20100322,Esperance,-33.93333,121.85,2010-03-22 09:40:00,2010,3,22,09:40:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,-999,15.717,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,7.8585,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSPHB20100316,Port Hacking,-34.11923,151.22667,2010-03-17 09:05:00,2010,3,17,09:05:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,1.9803,-999,-999,0,0.0707,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSROT20100315,Rottnest Island,-32,115.41667,2010-03-15 10:00:00,2010,3,15,10:00:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,-999,2.6195,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,26.1949,-999,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSYON20100224,Yongala,-19.30847,147.61842,2010-02-24 10:58:00,2010,2,24,10:58:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,20.4018,0,0,0,0,0,0,0,0,-999,0
NRSPHB20100218,Port Hacking,-34.11923,151.22667,2010-02-19 09:05:00,2010,2,19,09:05:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,7.0726,0,0,-999,3.5363,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,526.9114,-999,-999,0,35.3632,-999,0,0,3.5363,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSNSI20100214,North Stradbroke,-27.345,153.562,2010-02-15 09:30:00,2010,2,15,09:30:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,19.289,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,9.6445,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,3.2148,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSNSI20100121,North Stradbroke,-27.345,153.562,2010-01-22 09:50:00,2010,1,22,09:50:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,12.8593,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,-999,0,9.6445,-999,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
NRSMAI20100120,Maria Island,-42.59667,148.23333,2010-01-21 10:50:00,2010,1,21,10:50:00,-999,0,-999,-999,-999,-999,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,-999,-999,-999,0,-999,-999,-999,0,0,0,-999,0,-999,-999,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,0
