TripCode,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalopod,Chaetognath,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Copepod,Ctenophore,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Isopod,Mollusc,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
HOAN20081125,HOAN,-52.7353,126.5782,2008-11-26T22:48:00Z,2008,11,26,22:48:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-52.6077,126.757,2008-11-26T22:10:00Z,2008,11,26,22:10:00,0,0.6667,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1.3334,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-51.2702,128.5478,2008-11-26T15:15:00Z,2008,11,26,15:15:00,1.3333,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,6,0,0,0,1.3333,0,0,0,0,0,2.6667,0,0,3.3333,0,0
HOAN20081125,HOAN,-51.0782,128.807,2008-11-26T14:12:00Z,2008,11,26,14:12:00,0,0,0,0,0,0,0,0,0,0,0,158.6667,0,0,0,0,9.3333,0,0,0,5.3333,0,0,0,0.6667,0,0.6667,0,0,1.3333,0,0
HOAN20081125,HOAN,-49.9707,130.1878,2008-11-26T08:45:00Z,2008,11,26,08:45:00,0.6667,0,0,0,0,0,0,0,0,0,0,6,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-49.6488,130.6005,2008-11-26T07:06:00Z,2008,11,26,07:06:00,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-49.5863,130.6822,2008-11-26T06:47:00Z,2008,11,26,06:47:00,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-49.4598,130.8503,2008-11-26T06:08:00Z,2008,11,26,06:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-49.0812,131.358,2008-11-26T04:12:00Z,2008,11,26,04:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-48.6982,131.8472,2008-11-26T02:16:00Z,2008,11,26,02:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-48.1923,132.499,2008-11-25T23:41:00Z,2008,11,25,23:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-47.8855,132.9135,2008-11-25T21:49:00Z,2008,11,25,21:49:00,0.6667,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20081125,HOAN,-47.377,133.876,2008-11-25T17:41:00Z,2008,11,25,17:41:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-64.0761,140.1709,2008-03-27T22:26:00Z,2008,3,27,22:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-63.1952,140.3022,2008-03-27T16:56:00Z,2008,3,27,16:56:00,0,4.6667,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HOAN20080322,HOAN,-62.3609,140.2894,2008-03-27T11:22:00Z,2008,3,27,11:22:00,0,2.6667,0,0,0,0,0,0,0,0,0,54.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
HOAN20080322,HOAN,-61.0336,140.4484,2008-03-27T04:25:00Z,2008,3,27,04:25:00,0,3.3333,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-59.2818,140.8685,2008-03-26T17:25:00Z,2008,3,26,17:25:00,0,6,0,0,0,0,0,0,0,0,0,56.6666,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-59.0328,140.9256,2008-03-26T15:43:00Z,2008,3,26,15:43:00,0,6,0,0,0,0,0,0,0,0,0,54.0001,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-58.9512,140.938,2008-03-26T15:10:00Z,2008,3,26,15:10:00,1.3333,4.6667,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-58.7133,141.0391,2008-03-26T13:30:00Z,2008,3,26,13:30:00,0,2.6667,0,0,0,0,0,0,0,0,0,48.6667,0,0,0,0,0,0,0,0,1.3333,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20080322,HOAN,-58.6457,141.1301,2008-03-26T12:52:00Z,2008,3,26,12:52:00,0,4.6667,0,0,0,0,0,0,0,0,0,54.6666,0,0,0,0,0,0,0,0,1.3333,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20080322,HOAN,-57.2688,142.9016,2008-03-25T20:09:00Z,2008,3,25,20:09:00,0,4,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20080322,HOAN,-57.1852,142.9242,2008-03-25T19:34:00Z,2008,3,25,19:34:00,0,6,0,0,0,0,0,0,0,0,0,57.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-56.6082,143.0589,2008-03-25T15:47:00Z,2008,3,25,15:47:00,0,2,0,0,0,0,0,0,0,0,0,45.3335,0,0,0,0,0.6667,0,0,0,2,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20080322,HOAN,-56.2807,143.1743,2008-03-25T13:29:00Z,2008,3,25,13:29:00,0,4,0,0,0,0,0,0,0,0,0,51.3332,0,0,0,0,0.6667,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-56.1967,143.1991,2008-03-25T12:54:00Z,2008,3,25,12:54:00,0,14,0,0,0,0,0,0,0,0,0,34.0001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-54.0121,143.9861,2008-03-24T21:25:00Z,2008,3,24,21:25:00,0,1.3333,0,0,0,0,0,0,0,0,0,67.3334,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-53.2754,144.2401,2008-03-24T17:33:00Z,2008,3,24,17:33:00,0,0,0,0,0,0,0,0,0,0,0,52.6666,0,0,0,0,0,0,0,0,5.3333,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-52.6259,144.4751,2008-03-24T14:08:00Z,2008,3,24,14:08:00,1.3333,0,0,0,0,0,0,0,0,0,0,42.6666,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-52.1389,144.6624,2008-03-24T11:24:00Z,2008,3,24,11:24:00,0.6667,0,0,0,0,0,2,0,0,0,0,61.3335,0,0,0,0,8.6667,0,0,0,5.3333,0,0,0,5.3333,0,0,0,0,0.6667,0,0
HOAN20080322,HOAN,-51.8946,144.7519,2008-03-24T10:01:00Z,2008,3,24,10:01:00,0,0,0,0,0,0,0.6667,0,0,0,0,49.3334,0,0,0,0,2.6667,0,0,0,6,0,0,0,2.6667,0,0,0,0,0,0,0
HOAN20080322,HOAN,-50.0388,145.4428,2008-03-23T21:21:00Z,2008,3,23,21:21:00,0,1.3333,0,0,0,0,0.6667,0,0,0,0,32.6667,0,0,0,0,6,0,0,0,3.3333,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20080322,HOAN,-48.9935,145.8743,2008-03-23T15:25:00Z,2008,3,23,15:25:00,0,4,0,0,0,0,0,0,0,0,0.6667,93.3333,0,0,0,0,2.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-48.8301,145.9251,2008-03-23T14:32:00Z,2008,3,23,14:32:00,0.6667,2,0,0,0,0,1.3334,0,0,0,0,64.0001,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-48.1748,146.1115,2008-03-23T11:04:00Z,2008,3,23,11:04:00,0.6667,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-47.4369,146.3072,2008-03-23T07:03:00Z,2008,3,23,07:03:00,0.6667,0.6667,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-47.1082,146.3845,2008-03-23T05:15:00Z,2008,3,23,05:15:00,0,0,0,0,0,0,0,0,0,0,0,6.6666,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-45.9252,146.7638,2008-03-22T20:54:00Z,2008,3,22,20:54:00,0,2,0,0,0,0,0.6667,0,0,0,0,55.3334,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-45.3577,146.9433,2008-03-22T18:00:00Z,2008,3,22,18:00:00,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-45.2736,146.9569,2008-03-22T17:36:00Z,2008,3,22,17:36:00,0,0,0,0,0,0,0,0,0,0,0,24.0001,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-44.8619,147.0447,2008-03-22T15:34:00Z,2008,3,22,15:34:00,0,0,0,0,0,0,0,0,0,0,0,11.3333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20080322,HOAN,-44.5361,147.1401,2008-03-22T13:54:00Z,2008,3,22,13:54:00,0,0,0,0,0,0,0,0,0,0,0,14.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-50.4633,145.6991,2008-01-24T12:56:00Z,2008,1,24,12:56:00,0.6667,0,0,0,0,0,0,0,0,0,0,46.6667,0,0,0,0,0.6667,1.3333,0,0,5.3333,0,0,0,2,0,0.6667,0,0,0.6667,0,0
ANHO20080121,ANHO,-51.3655,144.858,2008-01-24T07:59:00Z,2008,1,24,07:59:00,0,0.6667,0,0,0,0,0,0,0,0,0,25.3334,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-51.768,144.3861,2008-01-24T05:36:00Z,2008,1,24,05:36:00,0.6667,9.3333,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-52.0795,143.9614,2008-01-24T03:22:00Z,2008,1,24,03:22:00,0.6667,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-52.2626,143.6866,2008-01-24T02:13:00Z,2008,1,24,02:13:00,0,2,0,0,0,0,0,0,0,0,0,21.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-52.3834,143.5012,2008-01-24T01:27:00Z,2008,1,24,01:27:00,0,0.6667,0,0,0,0,0,0,0,0,0,17.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-52.8588,142.7294,2008-01-23T22:23:00Z,2008,1,23,22:23:00,0,0.6667,0,0,0,0,0,0,0,0,0,16.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-53.5078,143.0477,2008-01-23T16:35:00Z,2008,1,23,16:35:00,0,0,0,0,0,0,0,0,0,0,0,61.3333,0,0,0,0,0,0,0,0,1.3333,0,0,0,0.6667,0,0,0,0,0,0,0
ANHO20080121,ANHO,-54.0737,142.8045,2008-01-23T13:39:00Z,2008,1,23,13:39:00,1.3333,1.3333,0,0,0,0,0,0,0,0,0,152.0001,0,0,0,0,1.3334,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
ANHO20080121,ANHO,-54.3163,142.7002,2008-01-23T12:22:00Z,2008,1,23,12:22:00,0,0,0,0,0,0,0,0,0,0,0,42.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-54.6428,142.5699,2008-01-23T10:43:00Z,2008,1,23,10:43:00,0,0,0,0,0,0,0,0,0,0,0,225.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-54.7221,142.5386,2008-01-23T10:19:00Z,2008,1,23,10:19:00,0.6667,1.3333,0,0,0,0,0,0,0,0,0,176.6667,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-56.3613,142.0542,2008-01-23T01:55:00Z,2008,1,23,01:55:00,0,2.6667,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-57.1415,141.7559,2008-01-22T18:56:00Z,2008,1,22,18:56:00,0,0,0,0,0,0,0,0,0,0,0,230.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-57.6402,141.7156,2008-01-22T15:52:00Z,2008,1,22,15:52:00,0,12,0,0,0,0,0,0,0,0,0,278.6666,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-57.7223,141.6953,2008-01-22T15:19:00Z,2008,1,22,15:19:00,0,8.6667,0,0,0,0,0,0,0,0,0,177.3333,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-58.3735,141.502,2008-01-22T11:06:00Z,2008,1,22,11:06:00,0,2.6667,0,0,0,0,0,0,0,0,0,212,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-58.7881,141.4664,2008-01-22T09:02:00Z,2008,1,22,09:02:00,0,2,0,0,0,0,0,0,0,0,0,159.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-58.8726,141.4628,2008-01-22T08:37:00Z,2008,1,22,08:37:00,0,0,0,0,0,0,0,0,0,0,0,149.3333,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-59.2866,141.4359,2008-01-22T06:35:00Z,2008,1,22,06:35:00,0.6667,20,0,0,0,0,0,0,0,0,0,132.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-59.6985,141.3203,2008-01-22T04:37:00Z,2008,1,22,04:37:00,0,34.6667,0,0,0,0,0,0,0,0,0,34.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-60.3339,141.1231,2008-01-22T01:16:00Z,2008,1,22,01:16:00,0,14,0,0,0,0,0,0,0,0,0,30.6668,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-60.5766,141.0166,2008-01-22T00:10:00Z,2008,1,22,00:10:00,0,19.3333,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-60.7399,140.9408,2008-01-21T23:26:00Z,2008,1,21,23:26:00,0,6.6667,0,0,0,0,0,0,0,0,0,35.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-60.8205,140.9023,2008-01-21T23:04:00Z,2008,1,21,23:04:00,0,6,0,0,0,0,0,0,0,0,0,63.3334,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-61.0643,140.7872,2008-01-21T21:57:00Z,2008,1,21,21:57:00,0,5.3333,0,0,0,0,0,0,0,0,0,29.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-61.3075,140.6666,2008-01-21T20:49:00Z,2008,1,21,20:49:00,1.3334,8,0,0,0,0,0,0,0,0,0,59.9999,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-62.2145,140.4159,2008-01-21T16:21:00Z,2008,1,21,16:21:00,0,0,0,0,0,0,0,0,0,0,0,6.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-62.4592,140.3161,2008-01-21T15:07:00Z,2008,1,21,15:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20080121,ANHO,-63.2677,139.8854,2008-01-21T09:46:00Z,2008,1,21,09:46:00,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-64.5853,143.0804,2007-12-21T09:30:00Z,2007,12,21,09:30:00,0,0,0,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-63.9183,142.9921,2007-12-21T06:29:00Z,2007,12,21,06:29:00,0,10,0,0,0,0,0,0,0,0,0,30.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-62.0879,142.7625,2007-12-20T21:30:00Z,2007,12,20,21:30:00,2.6667,1.3333,0,0,0,0,0,0,0,0,0,119.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-61.7568,142.7147,2007-12-20T19:56:00Z,2007,12,20,19:56:00,0.6667,0,0,0,0,0,0,0,0,0,0,97.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-61.2286,142.6658,2007-12-20T17:19:00Z,2007,12,20,17:19:00,4,0.6667,0,0,0,0,0,0,0,0,0,170.6666,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-61.0707,142.6601,2007-12-20T16:15:00Z,2007,12,20,16:15:00,0.6667,0,0,0,0,0,0,0,0,0,0,100.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-60.4887,142.5814,2007-12-20T12:20:00Z,2007,12,20,12:20:00,2.6667,0.6667,0,0,0,0,0,0,0,0,0,78.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-60.1567,142.5442,2007-12-20T10:09:00Z,2007,12,20,10:09:00,2.6667,2.6667,0,0,0,0,0,0,0,0,0,61.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-59.1607,142.4299,2007-12-20T05:25:00Z,2007,12,20,05:25:00,0,15.3333,0,0,0,0,0,0,0,0,0,14.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-56.5009,142.0268,2007-12-19T18:03:00Z,2007,12,19,18:03:00,0,4,0,0,0,0,0,0,0,0,0,90,0,0,0,0,3.3333,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-56.1706,141.9879,2007-12-19T16:32:00Z,2007,12,19,16:32:00,0,5.3333,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-55.503,141.9262,2007-12-19T13:41:00Z,2007,12,19,13:41:00,0,18.6667,0,0,0,0,0,0,0,0,0,240.6666,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20071217,HOAN,-54.919,141.8834,2007-12-19T11:10:00Z,2007,12,19,11:10:00,0,1.3333,0,0,0,0,0,0,0,0,0,242.0001,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-53.2447,141.9716,2007-12-18T20:47:00Z,2007,12,18,20:47:00,0,2.6667,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-52.9253,142.1284,2007-12-18T19:32:00Z,2007,12,18,19:32:00,0.6667,4,0,0,0,0,0,0,0,0,0,51.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-50.039,143.4525,2007-12-18T07:21:00Z,2007,12,18,07:21:00,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-49.5588,143.6543,2007-12-18T05:15:00Z,2007,12,18,05:15:00,0,0.6667,0,0,0,0,0,0,0,0,0,14.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-49.0728,143.8432,2007-12-18T03:11:00Z,2007,12,18,03:11:00,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20071217,HOAN,-48.833,143.9411,2007-12-18T02:10:00Z,2007,12,18,02:10:00,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-48.3023,135.4297,2007-11-30T17:46:00Z,2007,11,30,17:46:00,0.6667,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
ANHO20071125,ANHO,-48.6972,134.4685,2007-11-30T14:38:00Z,2007,11,30,14:38:00,0,0,0,0,0,0,0,0,0,0,0,74.0001,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-49.0469,133.6073,2007-11-30T11:45:00Z,2007,11,30,11:45:00,1.3334,0,0,0,0,0,0,0,0,0,0,15.3333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-49.088,133.4973,2007-11-30T11:23:00Z,2007,11,30,11:23:00,0.6667,0,0,0,0,0,1.3334,0,0,0,0,28.6667,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-49.3087,132.8116,2007-11-30T09:11:00Z,2007,11,30,09:11:00,0,0,0,0,0,0,0,0,0,0,0,6,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-49.3813,132.5799,2007-11-30T08:26:00Z,2007,11,30,08:26:00,0,0,0,0,0,0,0,0,0,0,0,6.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-49.4176,132.4668,2007-11-30T08:04:00Z,2007,11,30,08:04:00,0.6667,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,0,0,0.6667,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-49.6649,131.7928,2007-11-30T05:53:00Z,2007,11,30,05:53:00,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-49.7047,131.6841,2007-11-30T05:32:00Z,2007,11,30,05:32:00,0,0,0,0,0,0,0,0,0,0,0,10.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-49.745,131.571,2007-11-30T05:10:00Z,2007,11,30,05:10:00,0,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-50.1242,130.4149,2007-11-30T01:25:00Z,2007,11,30,01:25:00,0,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-50.367,129.7361,2007-11-29T23:28:00Z,2007,11,29,23:28:00,0.6667,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-50.5678,129.1596,2007-11-29T21:55:00Z,2007,11,29,21:55:00,0,0,0,0,0,0,0,0,0,0,0,13.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-50.6491,128.9347,2007-11-29T21:18:00Z,2007,11,29,21:18:00,0.6667,0,0,0,0,0,0,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-50.8517,128.3604,2007-11-29T19:43:00Z,2007,11,29,19:43:00,0,0,0,0,0,0,0,0,0,0,0,5.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-50.9316,128.1247,2007-11-29T19:04:00Z,2007,11,29,19:04:00,0,0,0,0,0,0,0,0,0,0,0,8.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-50.9742,128.0124,2007-11-29T18:45:00Z,2007,11,29,18:45:00,0,0,0,0,0,0,0,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-51.0177,127.8987,2007-11-29T18:26:00Z,2007,11,29,18:26:00,0,0,0,0,0,0,0,0,0,0,0,8.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-51.314,127.0971,2007-11-29T16:16:00Z,2007,11,29,16:16:00,0,0,0,0,0,0,0,0,0,0,0,62.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20071125,ANHO,-51.4018,126.8679,2007-11-29T15:39:00Z,2007,11,29,15:39:00,0,0,0,0,0,0,0,0,0,0,0,54.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
