SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
520,Acartia (Acanthacartia) fossae m,COPEPOD,Copepod,Acartia (Acanthacartia),fossae,15.717
464,Acartia (Acanthacartia) fossae m,COPEPOD,Copepod,Acartia (Acanthacartia),fossae,15.717
640,Acartia (Acanthacartia) fossae m,COPEPOD,Copepod,Acartia (Acanthacartia),fossae,1.4145
720,Acartia (Acanthacartia) fossae m,COPEPOD,Copepod,Acartia (Acanthacartia),fossae,19.6462
777,Acartia (Acanthacartia) fossae m,COPEPOD,Copepod,Acartia (Acanthacartia),fossae,15.717
818,Acartia (Acanthacartia) fossae m,COPEPOD,Copepod,Acartia (Acanthacartia),fossae,76.8765
863,Acartia (Acanthacartia) fossae m,COPEPOD,Copepod,Acartia (Acanthacartia),fossae,3.1434
433,Triconia dentipes f,COPEPOD,Copepod,Triconia,dentipes,0.2496
481,Triconia dentipes f,COPEPOD,Copepod,Triconia,dentipes,1.2408
517,Triconia dentipes f,COPEPOD,Copepod,Triconia,dentipes,1.1788
57,Dioithona rigida m,COPEPOD,Copepod,Dioithona,rigida,31.4339
539,Dioithona rigida m,COPEPOD,Copepod,Dioithona,rigida,31.4339
889,Dioithona rigida m,COPEPOD,Copepod,Dioithona,rigida,3.9292
996,Dioithona rigida m,COPEPOD,Copepod,Dioithona,rigida,10.609
1077,Dioithona rigida m,COPEPOD,Copepod,Dioithona,rigida,8.8408
410,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,1.7682
484,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,3.2148
720,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,3.9292
772,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,7.0726
785,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,12.8593
804,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,6.4297
822,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,28.8679
982,Calanoides spp.,COPEPOD,Copepod,Calanoides,spp.,2.3575
27,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,7.8585
380,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,28.5763
468,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,81.0406
557,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,3.9292
623,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,133.5942
719,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,23.5755
799,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,15.717
1077,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,17.6816
1015,Corycaeidae m,COPEPOD,Copepod,(null),(null),15.717
202,Corycaeidae f,COPEPOD,Copepod,(null),(null),0.3536
149,Corycaeidae f,COPEPOD,Copepod,(null),(null),47.1509
910,Mesosagitta minima,NON-COPEPOD,Chaetognath,Mesosagitta,minima,7.0726
365,Ctenocalanus spp. j,COPEPOD,Copepod,Ctenocalanus,spp.,1.7682
486,Salpa fusiformis,NON-COPEPOD,Thaliacean,Salpa,fusiformis,1.5717
133,Lucicutia gaussae m,COPEPOD,Copepod,Lucicutia,gaussae,0.442
133,Parundinella dakini m,COPEPOD,Copepod,Parundinella,dakini,0.442
133,Eucalanus hyalinus m,COPEPOD,Copepod,Eucalanus,hyalinus,0.442
27,Dioithona oculata f,COPEPOD,Copepod,Dioithona,oculata,70.7264
515,Cyttarocylis ampulla,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla,14.5828
559,Cyttarocylis ampulla,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla,3.9292
747,Cyttarocylis ampulla,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla,3.5363
774,Stephos maculosus m,COPEPOD,Copepod,Stephos,maculosus,9.4302
119,Amphinema spp.,NON-COPEPOD,Cnidarian,Amphinema,spp.,3.1434
665,Amphinema spp.,NON-COPEPOD,Cnidarian,Amphinema,spp.,54.4049
640,Rhabdonella spp.,NON-COPEPOD,Ciliophora,Rhabdonella,spp.,1.4145
1020,Rhabdonella spp.,NON-COPEPOD,Ciliophora,Rhabdonella,spp.,13.6012
674,Epiplocylis spp.,NON-COPEPOD,Ciliophora,Epiplocylis,spp.,6.4297
536,Pleopis polyphemoides,NON-COPEPOD,Cladoceran,Pleopis,polyphemoides,10.609
667,Pleopis polyphemoides,NON-COPEPOD,Cladoceran,Pleopis,polyphemoides,3.5363
995,Pleopis polyphemoides,NON-COPEPOD,Cladoceran,Pleopis,polyphemoides,8.8408
482,Isopod j,NON-COPEPOD,Isopod,(null),(null),7.8585
506,Isopod j,NON-COPEPOD,Isopod,(null),(null),44.204
425,Isopod j,NON-COPEPOD,Isopod,(null),(null),13.6012
554,Isopod j,NON-COPEPOD,Isopod,(null),(null),30.7506
556,Isopod j,NON-COPEPOD,Isopod,(null),(null),15.717
709,Isopod j,NON-COPEPOD,Isopod,(null),(null),40.8037
761,Isopod j,NON-COPEPOD,Isopod,(null),(null),20.8019
821,Isopod j,NON-COPEPOD,Isopod,(null),(null),31.4339
890,Isopod j,NON-COPEPOD,Isopod,(null),(null),7.8585
882,Isopod j,NON-COPEPOD,Isopod,(null),(null),7.0726
883,Isopod j,NON-COPEPOD,Isopod,(null),(null),14.1453
1020,Isopod j,NON-COPEPOD,Isopod,(null),(null),13.6012
428,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,95.2086
404,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,6.8006
506,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,117.8773
516,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,3.5363
526,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,21.762
705,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,15.717
778,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,62.8679
856,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,424.3582
913,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,56.5811
995,Euconchoecia spp.,NON-COPEPOD,Ostracod,Euconchoecia,spp.,8.8408
639,Conchoecia spp.,NON-COPEPOD,Ostracod,Conchoecia,spp.,3.5363
802,Conchoecia spp.,NON-COPEPOD,Ostracod,Conchoecia,spp.,12.8593
871,Conchoecia spp.,NON-COPEPOD,Ostracod,Conchoecia,spp.,6.4297
901,Conchoecia spp.,NON-COPEPOD,Ostracod,Conchoecia,spp.,6.4297
974,Conchoecia spp.,NON-COPEPOD,Ostracod,Conchoecia,spp.,5.1437
737,Firoloida spp.,NON-COPEPOD,Mollusc,Firoloida,spp.,2.3575
773,Oikopleura (Coecaria) longicauda,NON-COPEPOD,Appendicularian,Oikopleura (Coecaria),longicauda,70.7264
564,Xystonella spp.,NON-COPEPOD,Ciliophora,Xystonella,spp.,6.4297
641,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),14.1453
675,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),2.3575
682,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),13.2612
754,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),193.3187
778,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),47.1509
744,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),68.0061
777,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),47.1509
786,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),125.7358
787,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),38.578
802,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),25.7187
827,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),14.1453
817,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),84.8716
835,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),4.7151
867,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),83.2075
861,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),7.0726
908,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),14.2882
902,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),22.5038
975,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),6.4297
979,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),25.2594
999,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),14.1453
1023,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),4.7151
1076,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),44.204
797,Favella spp.,NON-COPEPOD,Ciliophora,Favella,spp.,1.7682
497,Atlanta spp.,NON-COPEPOD,Mollusc,Atlanta,spp.,1.4145
524,Pelagosphera larvae,NON-COPEPOD,Sipunculid,(null),(null),5.4405
860,Neocalanus tonsus CV,COPEPOD,Copepod,Neocalanus,tonsus,4.7151
885,Anthoathecata,NON-COPEPOD,Cnidarian,(null),(null),3.5363
875,Anthoathecata,NON-COPEPOD,Cnidarian,(null),(null),7.0726
858,Nanomia spp.,NON-COPEPOD,Cnidarian,Nanomia,spp.,17.6816
523,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),13.6012
624,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),155.598
691,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),27.2024
772,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),7.0726
818,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),15.3753
823,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),8.0371
811,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),43.6582
848,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),23.5755
875,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),7.0726
713,Leptomedusae,NON-COPEPOD,Cnidarian,(null),(null),9.4302
488,Mollusc veliger,NON-COPEPOD,Mollusc,(null),(null),1.7682
547,Echinospira larva,NON-COPEPOD,Mollusc,(null),(null),3.5363
890,Echinospira larva,NON-COPEPOD,Mollusc,(null),(null),7.8585
786,Fritillaria formica,NON-COPEPOD,Appendicularian,Fritillaria,formica,15.717
482,Cypridina spp.,NON-COPEPOD,Ostracod,Cypridina,spp.,7.8585
873,Cypridina spp.,NON-COPEPOD,Ostracod,Cypridina,spp.,62.8679
996,Cypridina spp.,NON-COPEPOD,Ostracod,Cypridina,spp.,7.0726
474,Codonella spp.,NON-COPEPOD,Ciliophora,Codonella,spp.,40.8037
1005,Codonella spp.,NON-COPEPOD,Ciliophora,Codonella,spp.,22.815
392,Lycaeopsidae,NON-COPEPOD,Amphipod,(null),(null),1.4735
622,Tintinnopsis spp.,NON-COPEPOD,Ciliophora,Tintinnopsis,spp.,5.4405
811,Tintinnopsis spp.,NON-COPEPOD,Ciliophora,Tintinnopsis,spp.,43.6582
840,Tintinnopsis spp.,NON-COPEPOD,Ciliophora,Tintinnopsis,spp.,22.102
780,Brachiopoda larvae,NON-COPEPOD,Brachiopod,(null),(null),28.2905
981,Cosmocalanus darwinii CV,COPEPOD,Copepod,Cosmocalanus,darwinii,3.5363
1070,Cosmocalanus darwinii CV,COPEPOD,Copepod,Cosmocalanus,darwinii,1.489
640,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,2.8291
654,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,3.5363
702,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,39.2924
704,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,47.1509
758,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,14.1453
748,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,3.5363
776,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,7.8585
802,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,12.8593
796,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,3.5363
807,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,3.5363
841,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,7.0726
902,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,3.2148
985,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,7.6876
1079,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,8.8408
558,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,23.5755
561,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,0.6736
638,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,38.578
562,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,0.943
645,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,32.1483
720,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,43.2217
730,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,7.0726
679,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,12.8593
680,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,32.1483
686,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,0.1417
690,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,13.6012
756,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,21.2179
754,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,9.4302
782,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,7.0726
749,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,38.8995
775,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,31.4339
795,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,24.7542
802,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,32.1483
804,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,57.867
814,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,12.8593
821,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,47.1509
826,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,21.2179
807,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,17.6816
843,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,64.2967
861,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,205.1064
900,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,32.1483
876,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,15.717
877,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,31.4339
905,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,15.717
901,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,38.578
886,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,15.3753
889,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,11.7877
1078,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,35.3632
1069,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,4.0415
996,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,3.5363
998,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,3.5363
1021,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,27.2024
1063,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,70.7264
1076,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,35.3632
674,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,12.8593
771,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,3.2148
813,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,6.4297
838,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,61.2962
841,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,3.5363
842,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,14.1453
860,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,9.4302
1073,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,6.4297
1076,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,8.8408
1080,Sergestid zoea,NON-COPEPOD,Decapod,(null),(null),8.8408
545,Haloptilus spp. j,COPEPOD,Copepod,Haloptilus,spp.,1.8135
531,Holothurian auricularia larva,NON-COPEPOD,Echinoderm,(null),(null),37.7207
785,Rhabdonella spiralis,NON-COPEPOD,Ciliophora,Rhabdonella,spiralis,115.734
868,Rhabdonella spiralis,NON-COPEPOD,Ciliophora,Rhabdonella,spiralis,12.8593
869,Rhabdonella spiralis,NON-COPEPOD,Ciliophora,Rhabdonella,spiralis,12.8593
1074,Rhabdonella spiralis,NON-COPEPOD,Ciliophora,Rhabdonella,spiralis,6.4297
515,Pontoeciella spp. j,COPEPOD,Copepod,Pontoeciella,spp.,3.6457
525,Lipmanella dictyoceras,NON-COPEPOD,Radiozoa,Lipmanella,dictyoceras,6.8006
638,Bipinnaria larva,NON-COPEPOD,Echinoderm,(null),(null),6.4297
739,Bipinnaria larva,NON-COPEPOD,Echinoderm,(null),(null),3.5363
544,Scolecithricella longifurca m,COPEPOD,Copepod,Scolecithricella,longifurca,2.3575
623,Bestiolina similis i,COPEPOD,Copepod,Bestiolina,similis,7.8585
626,Anomura megalopa larvae,NON-COPEPOD,Decapod,(null),(null),5.0519
690,Euconchoecia aculeata,NON-COPEPOD,Ostracod,Euconchoecia,aculeata,27.2024
812,Euconchoecia aculeata,NON-COPEPOD,Ostracod,Euconchoecia,aculeata,81.6073
886,Euconchoecia aculeata,NON-COPEPOD,Ostracod,Euconchoecia,aculeata,3.8438
803,Thysanoessa gregaria adult,NON-COPEPOD,Euphausiid,Thysanoessa,gregaria,0.943
535,Ihlea magalhanica agg,NON-COPEPOD,Thaliacean,Ihlea,magalhanica,12.5736
515,Triconia denticula f,COPEPOD,Copepod,Triconia,denticula,3.6457
712,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),1.5717
750,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),6.4297
737,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),4.7151
738,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),39.2924
753,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),7.0726
744,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),13.6012
812,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),27.2024
799,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),47.1509
867,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),4.1604
863,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),3.1434
880,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),14.1453
912,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),28.2905
873,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),15.717
889,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),15.717
1001,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),9.4302
1074,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),12.8593
661,Tintinnopsis radix,NON-COPEPOD,Ciliophora,Tintinnopsis,radix,22.102
506,Tintinnopsis mortensenii,NON-COPEPOD,Ciliophora,Tintinnopsis,mortensenii,14.7347
741,Eutintinnus spp.,NON-COPEPOD,Ciliophora,Eutintinnus,spp.,25.7187
857,Eutintinnus spp.,NON-COPEPOD,Ciliophora,Eutintinnus,spp.,7.0726
907,Eutintinnus spp.,NON-COPEPOD,Ciliophora,Eutintinnus,spp.,3.1434
983,Eutintinnus spp.,NON-COPEPOD,Ciliophora,Eutintinnus,spp.,3.5363
1002,Eutintinnus spp.,NON-COPEPOD,Ciliophora,Eutintinnus,spp.,12.8593
1022,Tornaria larva,NON-COPEPOD,Hemichordata,(null),(null),13.6012
758,Cyttarocylis ampulla f. cassis,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla f. cassis,14.1453
847,Cyttarocylis ampulla f. cassis,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla f. cassis,7.0726
884,Cyttarocylis ampulla f. cassis,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla f. cassis,3.9292
533,Xystonellopsis heros,NON-COPEPOD,Ciliophora,Xystonellopsis,heros,5.239
877,Xystonellopsis heros,NON-COPEPOD,Ciliophora,Xystonellopsis,heros,31.4339
655,Echinopluteus,NON-COPEPOD,Echinoderm,(null),(null),5.4405
768,Echinopluteus,NON-COPEPOD,Echinoderm,(null),(null),124.8112
816,Krohnitta spp.,NON-COPEPOD,Chaetognath,Krohnitta,spp.,6.4297
792,Caridea megalopa larvae,NON-COPEPOD,Decapod,(null),(null),3.5363
902,Caridea megalopa larvae,NON-COPEPOD,Decapod,(null),(null),3.2148
847,Climacocylis scalaria,NON-COPEPOD,Ciliophora,Climacocylis,scalaria,14.1453
661,Protozoea decapod larvae,NON-COPEPOD,Decapod,(null),(null),44.204
654,Protozoea decapod larvae,NON-COPEPOD,Decapod,(null),(null),1.7682
783,Cymbaloporetta spp.,NON-COPEPOD,Foraminifera,Cymbaloporetta,spp.,14.1453
991,Cymbaloporetta spp.,NON-COPEPOD,Foraminifera,Cymbaloporetta,spp.,28.2905
842,Nyctiphanes australis FI,NON-COPEPOD,Euphausiid,Nyctiphanes,australis,4.7151
620,Hydromyles globulosus,NON-COPEPOD,Mollusc,Hydromyles,globulosus,20.4018
506,Codonella galea,NON-COPEPOD,Ciliophora,Codonella,galea,44.204
731,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),10.881
622,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),5.4405
675,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),3.5363
672,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),11.7877
774,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),4.7151
749,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),7.0726
763,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),14.1453
859,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),23.5755
891,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),14.1453
1022,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),13.6012
1024,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),9.4302
622,Plastic red strand,NON BIOLOGICAL,Other,(null),(null),16.3215
668,Plastic red strand,NON BIOLOGICAL,Other,(null),(null),3.1434
747,Plastic red strand,NON BIOLOGICAL,Other,(null),(null),3.5363
794,Plastic yellow strand,NON BIOLOGICAL,Other,(null),(null),1.5717
625,Plastic green strand,NON BIOLOGICAL,Other,(null),(null),0.7073
718,Plastic clear strand,NON BIOLOGICAL,Other,(null),(null),13.6012
625,Plastic blue flake,NON BIOLOGICAL,Other,(null),(null),0.7073
631,Plastic blue flake,NON BIOLOGICAL,Other,(null),(null),10.881
624,Plastic clear flake,NON BIOLOGICAL,Other,(null),(null),3.5363
629,Callianassidae zoea,NON-COPEPOD,Decapod,(null),(null),2.2669
843,Corycaeus spp. j,COPEPOD,Copepod,Corycaeus,spp.,28.9335
747,Eucheilota spp.,NON-COPEPOD,Cnidarian,Eucheilota,spp.,3.5363
983,Nanomia bijuga,NON-COPEPOD,Cnidarian,Nanomia,bijuga,3.5363
888,Nanomia bijuga,NON-COPEPOD,Cnidarian,Nanomia,bijuga,7.0726
766,Xystonella treforti,NON-COPEPOD,Ciliophora,Xystonella,treforti,12.8593
847,Xystonella treforti,NON-COPEPOD,Ciliophora,Xystonella,treforti,14.1453
990,Xystonella treforti,NON-COPEPOD,Ciliophora,Xystonella,treforti,7.0726
1072,Xystonella treforti,NON-COPEPOD,Ciliophora,Xystonella,treforti,12.8593
1046,Xystonella treforti,NON-COPEPOD,Ciliophora,Xystonella,treforti,10.2875
816,Phalacrophorus spp.,NON-COPEPOD,Polychaete,Phalacrophorus,spp.,6.4297
1046,Pareucalanus spp. j,COPEPOD,Copepod,Pareucalanus,spp.,2.5719
1082,non-colonial ascidian larvae,NON-COPEPOD,Ascidian,(null),(null),4.7151
913,Polychaete mitraria larvae ,NON-COPEPOD,Polychaete,(null),(null),56.5811
409,Urocorycaeus longistylis f,COPEPOD,Copepod,Urocorycaeus,longistylis,0.3215
699,Urocorycaeus longistylis f,COPEPOD,Copepod,Urocorycaeus,longistylis,7.8585
975,Urocorycaeus furcifer m,COPEPOD,Copepod,Urocorycaeus,furcifer,6.4297
1022,Subeucalanus pileatus m,COPEPOD,Copepod,Subeucalanus,pileatus,13.6012
27,Farranula carinata f,COPEPOD,Copepod,Farranula,carinata,7.8585
360,Farranula carinata f,COPEPOD,Copepod,Farranula,carinata,15.717
413,Farranula carinata f,COPEPOD,Copepod,Farranula,carinata,6.4297
110,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,25.7187
6,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,14.1453
15,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,1.4145
427,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,1.943
478,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,0.6076
649,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,3.5363
786,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,7.8585
822,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,7.217
864,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,15.717
902,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,3.2148
145,Physosomata,NON-COPEPOD,Amphipod,(null),(null),1.7682
159,Acartia (Acartiura) simplex f,COPEPOD,Copepod,Acartia (Acartiura),simplex,17.9623
468,Lubbockia spp. j,COPEPOD,Copepod,Lubbockia,spp.,29.4693
696,Lubbockia spp. j,COPEPOD,Copepod,Lubbockia,spp.,6.4297
726,Lubbockia spp. j,COPEPOD,Copepod,Lubbockia,spp.,19.6462
824,Lubbockia spp. j,COPEPOD,Copepod,Lubbockia,spp.,27.2024
900,Lubbockia spp. j,COPEPOD,Copepod,Lubbockia,spp.,6.4297
883,Lubbockia spp. j,COPEPOD,Copepod,Lubbockia,spp.,14.1453
363,Triconia spp. f,COPEPOD,Copepod,Triconia,spp.,3.9292
74,Triconia spp. f,COPEPOD,Copepod,Triconia,spp.,31.4339
476,Triconia spp. f,COPEPOD,Copepod,Triconia,spp.,3.5363
