LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,TAXON,ABUNDANCE_M3
-18.7,147.8,1988-01-01T00:00:00Z,Onychocorycaeus pacificus,10.3
-19.6,149.7,1988-01-01T00:00:00Z,Triconia conifera complex,0.5
-14.3,144.7,1988-01-01T00:00:00Z,Acartia (Odontacartia) australis,3.2
-18.1,147.3,1988-01-01T00:00:00Z,Calanopia elliptica,0.4
-21.9,151.4,1988-01-01T00:00:00Z,Subeucalanus subcrassus,9.4
-21.8,151.9,1988-01-01T00:00:00Z,Macrosetella gracilis,2.5
-20.8,150.6,1988-01-01T00:00:00Z,Microsetella rosea,2.7
-38.5,144.5,1952-10-27T00:00:00Z,Acartia (Acartiura) clausi,1104.34
-42.76,148.26,1953-12-30T00:00:00Z,Salpa fusiformis,1.635
-29.133,153.633,1953-11-29T00:00:00Z,Fritillaria pellucida,0.52
-29.133,153.633,1953-11-29T00:00:00Z,Oikopleura (Coecaria) longicauda,20.785
-33.083,151.967,1954-01-11T00:00:00Z,Temora turbinata,51.965
-12.55,141.25,1986-07-07T21:20:00Z,Parvocalanus latus,29.35
-43.216,148.116,1954-06-24T00:00:00Z,Oikopleura (Vexillaria) albicans,17.32
-31.43,153.1,1954-01-27T00:00:00Z,Penilia avirostris,37.42
-12.55,141.25,1987-12-19T21:12:00Z,Ditrichocorycaeus asiaticus,16.22
-12.65,141.65,1988-01-18T20:50:00Z,Pseudevadne tergestina,377.63
-12.75,141.75,1986-07-09T04:37:00Z,Labidocera minuta,6.2
-18.4,147.2,1988-01-01T00:00:00Z,Canthocalanus pauper,0.8
-42.68083,148.4181,1972-10-01T00:00:00Z,Euchirella rostromagna,1.389
-29.133,153.633,1953-06-24T00:00:00Z,Temora turbinata,112.595
-12.55,141.45,1987-12-19T18:09:00Z,Microsetella rosea,753.95
-12.65,141.65,1986-05-08T18:58:00Z,Ditrichocorycaeus andrewsi,100.96
-12.55,141.45,1986-07-07T18:54:00Z,Corycaeus sewelli (invalid),86
-20.3758,148.85,2014-06-01T09:25:00Z,Oithona attenuata,5.399
-20.1613,148.951,2014-06-01T11:23:00Z,Oncaea clevei complex,15.735
-42.68083,148.4181,1972-10-01T00:00:00Z,Centropages bradyi,0.926
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanus australis,554.545
-12.65,141.15,1988-02-20T00:35:00Z,Euterpina acutifrons,65.94
-12.55,141.45,1987-09-21T05:05:00Z,Paracalanus aculeatus,10.91
-12.75,141.75,1986-09-06T04:41:00Z,Macrosetella gracilis,247.99
-12.55,141.45,1986-12-02T19:16:00Z,Macrosetella gracilis,249.29
-12.65,141.15,1986-12-29T23:26:00Z,Paracalanus denudatus,135.28
-12.55,141.45,1986-11-02T18:46:00Z,Corycaeus speciosus,2.34
-12.65,141.65,1988-02-19T22:22:00Z,Euterpina acutifrons,561.68
-43.25222,148.4906,1972-11-01T00:00:00Z,Euchirella rostromagna,0.463
-42.68028,148.2653,1972-11-01T00:00:00Z,Mesosagitta minima,107.143
-43.66444,148.5756,1973-05-01T00:00:00Z,Calocalanus tenuis,2.315
-12.65,141.15,1987-09-21T22:26:00Z,Parvocalanus latus,5.15
-12.75,141.75,1987-05-28T04:16:00Z,Ditrichocorycaeus asiaticus,78.3
-12.75,141.75,1986-04-11T04:42:00Z,Oithona simplex,274.56
-12,137,1975-08-01T00:00:00Z,Subeucalanus mucronatus,6.9
-14,139,1975-08-01T00:00:00Z,Calocalanus pavo,16
-14,140,1975-08-01T00:00:00Z,Onychocorycaeus agilis,3.3
-16,141,1975-08-01T00:00:00Z,Acartia (Odontacartia) pacifica,3.4
-17.5,140.5,1975-08-01T00:00:00Z,Ditrichocorycaeus erythraeus,3.4
-12,138,1975-10-01T00:00:00Z,Acrocalanus gibber,2.5
-12,138,1975-10-01T00:00:00Z,Subeucalanus subcrassus,0.5
-12,139,1975-10-01T00:00:00Z,Ditrichocorycaeus dahli,1.7
-13.5,136.4,1975-10-01T00:00:00Z,Parvocalanus latus,1.1
-16,137.5,1975-10-01T00:00:00Z,Parvocalanus latus,1.1
-16,141,1975-10-01T00:00:00Z,Temora turbinata,3.4
-12,139,1975-11-01T00:00:00Z,Calocalanus plumulosus,1
-12,140,1975-11-01T00:00:00Z,Euterpina acutifrons,2
-13,138,1975-11-01T00:00:00Z,Farranula concinna,6
-13.5,136.4,1975-11-01T00:00:00Z,Centropages furcatus,2.5
-14,138,1975-11-01T00:00:00Z,Scolecithricella orientalis,19
-14,140,1975-11-01T00:00:00Z,Clausocalanus furcatus,4.8
-35.1,117.5701,1992-07-23T00:00:00Z,Flaccisagitta enflata,0.16
-34.2959,119.3933,1992-07-21T00:00:00Z,Eudoxoides spiralis,0.16
-30.8333,115.5333,1997-04-01T00:00:00Z,Flaccisagitta enflata,3.129
-30.8333,115.4833,1998-03-01T00:00:00Z,Mesosagitta minima,6.192
-12.65,141.65,1987-04-27T20:47:00Z,Kelleria australiensis,19.94
-12.55,141.25,1987-04-28T21:33:00Z,Macrosetella gracilis,27.18
-12.65,141.65,1987-02-28T18:23:00Z,Ditrichocorycaeus andrewsi,795.6
-12.65,141.65,1986-05-08T18:58:00Z,Pseudodiaptomus mertoni,25.24
-12.55,141.45,1986-12-02T19:16:00Z,Oncaea clevei complex,498.58
-12.55,141.45,1988-03-17T20:31:00Z,Calanopia elliptica,4.13
-12.65,141.65,1986-03-10T19:20:00Z,Microsetella rosea,85.33
-12.55,141.25,1986-10-04T21:24:00Z,Oithona attenuata typical,14.97
-12.75,141.75,1986-11-04T04:28:00Z,Macrosetella gracilis,656.51
-15,138,1975-11-01T00:00:00Z,Calocalanus plumulosus,1.3
-16,137.5,1975-11-01T00:00:00Z,Labidocera laevidentata,0.5
-17,140,1975-11-01T00:00:00Z,Ditrichocorycaeus subtilis,3.5
-12,137,1976-05-01T00:00:00Z,Acrocalanus gracilis,1
-14,137,1976-05-01T00:00:00Z,Parvocalanus elegans,30
-17.5,140.5,1976-05-01T00:00:00Z,Oncaea clevei complex,21
-16,140,1976-06-01T00:00:00Z,Scolecithricella orientalis,21.8
-21.62,114.16,1998-10-17T09:05:00Z,Acrocalanus gibber,16.88
-21.62,114.16,1999-02-11T08:30:00Z,Oithona plumifera,12.41
-21.62,114.16,1998-11-18T08:55:00Z,Oithona attenuata,9.23
-21.83,114.51,1998-01-25T08:50:00Z,Oncaea atlantica complex,419.08
-12.55,141.45,1987-12-19T18:09:00Z,Clausocalanus furcatus,21.54
-12.55,141.45,1986-10-04T19:00:00Z,Ditrichocorycaeus asiaticus,38.72
-12.55,141.25,1986-05-09T21:33:00Z,Temora discaudata,49.22
-16,140,1976-09-01T00:00:00Z,Undinula vulgaris,1.5
-16,141,1976-09-01T00:00:00Z,Canthocalanus pauper,24.6
-12,137,1977-01-01T00:00:00Z,Paracalanus denudatus,20.3
-21.62,114.16,1997-11-02T09:45:00Z,Calocalanus gracilis,26.41
-20.3758,148.85,2014-06-01T09:25:00Z,Oncaea clevei,8.099
-20.1756,148.954,2014-06-01T14:00:00Z,Oithona plumifera,18.289
-11.548,136.82,2011-12-06T16:00:00Z,Oithona fallax,32
-11.65012,130.20693,2006-02-23T15:30:00Z,Oithona attenuata stocky,273
-35.0704,118.3208,1992-07-21T00:00:00Z,Ferosagitta robusta,0.08
-21.62,114.16,1999-02-15T08:40:00Z,Microsetella rosea,205.83
-21.62,114.16,1999-01-14T08:35:00Z,Microsetella rosea,285.68
-21.83,114.51,1998-11-22T08:20:00Z,Paracalanus indicus,104.43
-12.65,141.15,1987-01-30T00:45:00Z,Parvocalanus elegans,242.54
-14,138,1977-01-01T00:00:00Z,Oithona plumifera,31
-15,138,1977-01-01T00:00:00Z,Centropages orsinii,0.3
-16,137.5,1977-01-01T00:00:00Z,Centropages furcatus,4
-16,141,1977-01-01T00:00:00Z,Acrocalanus gibber,90
-17,140,1977-01-01T00:00:00Z,Parvocalanus crassirostris,635.5
-12,138,1977-03-01T00:00:00Z,Onychocorycaeus catus,1
-13,140,1977-03-01T00:00:00Z,Calocalanus pavo,0.3
-15,138,1977-03-01T00:00:00Z,Temora discaudata,4.5
-13.5,136.4,1977-05-01T00:00:00Z,Subeucalanus subcrassus,7
-13.5,136.4,1977-05-01T00:00:00Z,Microsetella rosea,8
-14,137,1977-05-01T00:00:00Z,Anawekia bilobata,0.5
-14,139,1977-05-01T00:00:00Z,Acartia (Odontacartia) amboinensis,0.5
-21.83,114.51,1998-10-22T08:30:00Z,Oithona plumifera,53.31
-16.095,145.313,2002-03-21T00:00:00Z,Paracalanus indicus,45.28
-20.46,149.032,2014-06-01T10:00:00Z,Ditrichocorycaeus subtilis,15.886
-20.1613,148.951,2014-06-01T11:23:00Z,Paracalanus aculeatus,94.407
-20.2448,149.171,2014-06-01T09:11:00Z,Oithona plumifera,45.892
-11.29,133.617,2011-12-03T13:22:00Z,Euterpina acutifrons,948.15
-11.653,133.6,2011-12-03T16:54:00Z,Acartia (Odontacartia) pacifica,86.49
-12.55,141.45,1987-03-01T19:03:00Z,Oithona brevicornis,62.35
-12.75,141.75,1987-03-03T04:50:00Z,Parvocalanus latus,4141.6
-12.65,141.15,1987-07-26T20:53:00Z,Centropages furcatus,0.54
-12.65,141.15,1987-10-23T00:19:00Z,Copilia mirabilis,0.28
-18.4,147.7,1981-01-01T00:00:00Z,Acartia (Odontacartia) australis,2205.6
-12.55,141.45,1987-01-29T19:40:00Z,Acrocalanus gibber,295.69
-12.55,141.25,1987-07-27T19:00:00Z,Calocalanus plumulosus,47.14
-12.75,141.75,1988-02-20T00:25:00Z,Oithona plumifera,10.95
-12.65,141.65,1987-06-27T18:39:00Z,Euterpina acutifrons,50.96
-31.135,111.7683,2003-10-06T03:43:00Z,Oithona plumifera,2.738
-31.135,111.7683,2003-10-07T19:43:00Z,Pleuromamma piseki,3.582
-31.135,111.7683,2003-10-08T08:05:00Z,Mecynocera clausi,1.525
-12.55,141.45,1986-07-07T18:54:00Z,Labidocera minuta,2.99
-12.65,141.65,1986-10-03T19:55:00Z,Penilia avirostris,2.37
-12.55,141.25,1987-01-29T22:09:00Z,Ditrichocorycaeus erythraeus,200.75
-12.55,141.45,1987-06-28T05:22:00Z,Oithona attenuata typical,12.8
-12.65,141.15,1987-08-24T22:18:00Z,Calanopia elliptica,0.84
-31.135,111.7683,2003-10-03T12:28:00Z,Pleuromamma xiphias,0.559
-10.832,133.578,2011-12-02T14:00:00Z,Oncaea scottodicarloi,33.76
-31.135,111.7683,2003-10-03T12:28:00Z,Mecynocera clausi,2.793
-31.135,111.7683,2003-10-08T03:17:00Z,Pleuromamma borealis,0.852
-27.40608,153.43287,2011-12-20T07:28:03Z,Noctiluca scintillans,989.283
-27.4672,153.32642,2011-12-20T12:59:38Z,Oithona brevicornis,8.244
-14,139,1975-08-01T00:00:00Z,Centropages gracilis,0.6
-14,141,1975-08-01T00:00:00Z,Oithona simplex,18.3
-18.9,146.7,1988-01-01T00:00:00Z,Canthocalanus pauper,129.9
-19.2,147.8,1988-01-01T00:00:00Z,Centropages orsinii,62.1
-12.8,141.7,1988-10-11T00:00:00Z,Penaeus semisulcatus,0.604
-12.65,141.667,1991-04-13T00:00:00Z,Penaeus merguiensis,0.654
-12.75,141.717,1987-12-21T00:00:00Z,Penaeus merguiensis,0.705
-12.717,141.717,1988-10-09T00:00:00Z,Penaeus semisulcatus,0.276
-12.667,141.833,1992-01-04T00:00:00Z,Penaeus merguiensis,0.249
-12.65,141.55,1991-04-15T00:00:00Z,Penaeus merguiensis,1.587
-12.717,141.717,1990-01-29T00:00:00Z,Penaeus merguiensis,0.5
-13,140,1975-10-01T00:00:00Z,Clausocalanus furcatus,10.5
-13,138,1975-10-01T00:00:00Z,Calocalanus plumulosus,3
-13.5,136.4,1975-10-01T00:00:00Z,Centropages orsinii,7.4
-14,140,1975-10-01T00:00:00Z,Macrosetella gracilis,3
-16,137.5,1975-10-01T00:00:00Z,Acartia (Odontacartia) pacifica,1.7
-16,139,1975-10-01T00:00:00Z,Paracalanus denudatus,9.7
-17,140,1975-10-01T00:00:00Z,Labidocera bengalensis,0.6
-17.5,140.5,1975-10-01T00:00:00Z,Paracalanus aculeatus,26.3
-12.25,141.5,1975-11-01T00:00:00Z,Euterpina acutifrons,124
-13,138,1975-11-01T00:00:00Z,Ditrichocorycaeus asiaticus,3.3
-13.5,136.4,1975-11-01T00:00:00Z,Calanopia elliptica,1
-21.7,152.2,1988-01-01T00:00:00Z,Ditrichocorycaeus lubbocki,10.3
-21.1,151.6,1988-01-01T00:00:00Z,Ditrichocorycaeus lubbocki,1.5
-21.9,151.3,1988-01-01T00:00:00Z,Farranula gibbula,0.5
-19.3,148,1988-01-01T00:00:00Z,Dioithona rigida,1.9
-17.8,146.4,1988-01-01T00:00:00Z,Triconia conifera complex,1.2
-18.7,147.2,1988-01-01T00:00:00Z,Euterpina acutifrons,0.9
-21.8,152.2,1988-01-01T00:00:00Z,Oithona plumifera,5.14
-12.55,141.25,1986-08-10T18:34:00Z,Ditrichocorycaeus andrewsi,21.83
-12.633,141.717,1989-01-11T00:00:00Z,Penaeus merguiensis,0.207
-12.65,141.55,1988-02-20T00:00:00Z,Penaeus merguiensis,1.832
-12.65,141.667,1991-04-13T00:00:00Z,Penaeus esculentus,0.131
-12.75,141.567,1990-03-31T00:00:00Z,Penaeus semisulcatus,0.141
-14,139,1975-11-01T00:00:00Z,Ditrichocorycaeus erythraeus,0.5
-16,139,1975-11-01T00:00:00Z,Labidocera minuta,6
-17,140,1975-11-01T00:00:00Z,Onychocorycaeus agilis,6
-17.5,140.5,1975-11-01T00:00:00Z,Centropages orsinii,0.5
-12,137,1976-05-01T00:00:00Z,Acrocalanus gibber,32.5
-13.5,136.4,1976-05-01T00:00:00Z,Oncaea clevei complex,42.5
-14,137,1976-05-01T00:00:00Z,Sapphirina angusta,1
-14,139,1976-05-01T00:00:00Z,Paracalanus aculeatus,31.5
-21.4,151.4,1988-01-01T00:00:00Z,Corycaeus speciosus,2.6
-18.5,147.4,1988-01-01T00:00:00Z,Labidocera laevidentata,0.2
-20,148.8,1988-01-01T00:00:00Z,Acrocalanus gibber,3.2
-19.1,147,1988-01-01T00:00:00Z,Euterpina acutifrons,31.9
-12.46846,130.79698,2003-02-25T00:00:00Z,Dioithona rigida,37.471
-27.38712,153.158839,2010-02-09T00:00:00Z,Acartia (Odontacartia) pacifica,44.98
-27.38712,153.158839,2010-01-13T00:00:00Z,Oithona brevicornis,47.97
-27.3825,153.391667,2010-01-13T00:00:00Z,Paracalanus indicus,6.58
-27.38712,153.158839,2010-02-09T00:00:00Z,Oithona attenuata,33.73
-35.5472,151.3116,2010-09-23T16:47:21Z,Thalia democratica,192.423
-16,141,1976-05-01T00:00:00Z,Oithona simplex,21
-16,139,1976-06-01T00:00:00Z,Microsetella rosea,5.5
-16,141,1976-06-01T00:00:00Z,Dioithona rigida,1.2
-12,138,1976-09-01T00:00:00Z,Subeucalanus mucronatus,0.2
-12.25,141.5,1976-09-01T00:00:00Z,Calanopia elliptica,0.6
-13,140,1976-09-01T00:00:00Z,Sapphirina nigromaculata,0.5
-13,138,1976-09-01T00:00:00Z,Oithona simplex,0.5
-13,138,1976-09-01T00:00:00Z,Calanopia elliptica,1.5
-13.5,136.4,1976-09-01T00:00:00Z,Centropages furcatus,0.6
-21.1,151.1,1988-01-01T00:00:00Z,Oncaea media complex,1.3
-19.6,149.6,1988-01-01T00:00:00Z,Oncaea venusta complex,1.7
-19.6,149.8,1988-01-01T00:00:00Z,Acrocalanus gibber,0.6
-19.9,148.7,1988-01-01T00:00:00Z,Clytemnestra scutellata,1.5
-17,146,1988-01-01T00:00:00Z,Euterpina acutifrons,2.1
-21.7,152.1,1988-01-01T00:00:00Z,Acartia (Odontacartia) australis,5
-21.1,150.9,1988-01-01T00:00:00Z,Calanopia elliptica,2
-19.3,147.7,1988-01-01T00:00:00Z,Calanopia elliptica,3.65
-19.8,148.5,1988-01-01T00:00:00Z,Subeucalanus subcrassus,0.8
-12.65,141.15,1986-09-04T22:45:00Z,Clytemnestra scutellata,0.98
-12.55,141.45,1986-08-08T18:53:00Z,Macrosetella gracilis,21.2
-14,138,1976-09-01T00:00:00Z,Onychocorycaeus agilis,0.5
-14,139,1976-09-01T00:00:00Z,Ditrichocorycaeus asiaticus,2
-14,141,1976-09-01T00:00:00Z,Parvocalanus elegans,51.9
-15,138,1976-09-01T00:00:00Z,Undinula vulgaris,5
-17,140,1976-09-01T00:00:00Z,Clausocalanus minor,24
-12,137,1976-11-01T00:00:00Z,Oncaea venusta complex,31
-12,140,1976-11-01T00:00:00Z,Temora turbinata,5.5
-12,140,1976-11-01T00:00:00Z,Labidocera bengalensis,0.5
-13,140,1976-11-01T00:00:00Z,Labidocera minuta,0.5
-13,138,1976-11-01T00:00:00Z,Dioithona rigida,1
-13.5,136.4,1976-11-01T00:00:00Z,Paracalanus aculeatus,132.5
-14,137,1976-11-01T00:00:00Z,Candacia discaudata,5.5
-14,137,1976-11-01T00:00:00Z,Parvocalanus elegans,4
-14,138,1976-11-01T00:00:00Z,Acartia (Odontacartia) amboinensis,37
-14,140,1976-11-01T00:00:00Z,Oncaea clevei complex,3.5
-19.4,148,1988-01-01T00:00:00Z,Macrosetella gracilis,2.9
-20.8,151.7,1988-01-01T00:00:00Z,Microsetella rosea,8.2
-16.1,145.9,1988-01-01T00:00:00Z,Microsetella rosea,0.5
-19.1,147,1988-01-01T00:00:00Z,Macrosetella gracilis,4.75
-17.3,146.3,1988-01-01T00:00:00Z,Temora stylifera,1.3
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoides carinatus,14.286
-38.5,148.5,1953-02-15T00:00:00Z,Salpa fusiformis,25.98
-31.43,153.1,1953-05-20T00:00:00Z,Pseudevadne tergestina,2.6
-16,139,1976-11-01T00:00:00Z,Acrocalanus longicornis,0.5
-16,140,1976-11-01T00:00:00Z,Bestiolina similis,1
-16,141,1976-11-01T00:00:00Z,Parvocalanus crassirostris,222
-12,137,1977-01-01T00:00:00Z,Farranula concinna,0.5
-12,137,1977-01-01T00:00:00Z,Ditrichocorycaeus erythraeus,0.5
-12,139,1977-01-01T00:00:00Z,Subeucalanus crassus,0.5
-13,138,1977-01-01T00:00:00Z,Canthocalanus pauper,15
-14,137,1977-01-01T00:00:00Z,Farranula gibbula,18.5
-14,139,1977-01-01T00:00:00Z,Acrocalanus gibber,5.8
-14,139,1977-01-01T00:00:00Z,Subeucalanus dentatus,0.8
-15,138,1977-01-01T00:00:00Z,Oithona plumifera,19.5
-42.5125,148.4464,1972-04-01T00:00:00Z,Centropages bradyi,5.195
-43.24639,148.1958,1972-08-01T00:00:00Z,Mecynocera clausi,25.926
-42.68028,148.2653,1972-11-01T00:00:00Z,Calocalanus tenuis,6.494
-12.75,141.75,1987-10-24T04:08:00Z,Ditrichocorycaeus erythraeus,10.04
-30.283,153.267,1953-05-21T00:00:00Z,Oikopleura (Coecaria) longicauda,20.785
-38.5,148.5,1950-08-10T00:00:00Z,Clausocalanus arcuicornis,623.63
-39.9,146.33,1949-03-12T00:00:00Z,Acartia (Acartiura) clausi,5.2
-30.283,153.267,1953-10-23T00:00:00Z,Doliolum denticulatum,19.49
-34.067,151.25,1952-05-19T00:00:00Z,Fritillaria pellucida,10.39
-17.5,140.5,1977-01-01T00:00:00Z,Corycaeus sewelli (invalid),8
-12,138,1977-03-01T00:00:00Z,Paracalanus aculeatus,32.5
-12,140,1977-03-01T00:00:00Z,Onychocorycaeus pacificus,6
-12,140,1977-03-01T00:00:00Z,Copilia mirabilis,0.5
-12,141,1977-03-01T00:00:00Z,Paracalanus aculeatus,212.7
-13,138,1977-03-01T00:00:00Z,Candacia catula,0.5
-14,138,1977-03-01T00:00:00Z,Paracalanus aculeatus,134
-16,139,1977-03-01T00:00:00Z,Oithona attenuata typical,4.5
-43.26333,148.1878,1972-11-01T00:00:00Z,Calanus australis,7509.259
-43.25833,148.3383,1972-11-01T00:00:00Z,Clausocalanus ingens,22.222
-43.24444,148.3528,1972-08-01T00:00:00Z,Pareucalanus attenuatus,0.463
-42.28639,148.6194,1972-11-01T00:00:00Z,Subeucalanus crassus,0.463
-43.26361,148.3233,1972-10-01T00:00:00Z,Eucalanus elongatus,4.63
-42.25972,148.8022,1971-11-01T00:00:00Z,Euchirella rostromagna,7.407
-43.25389,148.0067,1971-11-01T00:00:00Z,Mecynocera clausi,64.286
-42.67111,148.5761,1972-10-01T00:00:00Z,Rhincalanus nasutus,19.444
-42.26306,148.4839,1971-12-01T00:00:00Z,Solidosagitta planctonis,0.649
-42.56944,148.2975,1972-06-01T00:00:00Z,Salpa maxima,101.299
-12.75,141.75,1986-12-31T04:06:00Z,Kelleria australiensis,59.8
-12.55,141.45,1986-10-04T19:00:00Z,Acrocalanus gracilis,77.44
-16.05333,123.87333,2011-01-21T13:16:00Z,Nannocalanus minor,6.11
-16.035,124.165,2011-10-15T07:10:00Z,Nannocalanus minor,109.27
-16.05167,124.10833,2011-01-22T17:23:00Z,Calanopia elliptica,16.52
-38.5,144.5,1952-04-22T00:00:00Z,Calanus finmarchicus,363.785
-34,151.283,1953-04-22T00:00:00Z,Pseudevadne tergestina,0.43
-42.32,148.3,1951-11-16T00:00:00Z,Salpa fusiformis,1.04
-42.32,148.3,1953-11-20T00:00:00Z,Nyctiphanes australis,0.52
-30.283,153.267,1954-04-01T00:00:00Z,Acartia (Acartiura) clausi,12.11
-39.06666667,150.0833333,1952-08-08T00:00:00Z,Evadne nordmanni,1.18
-39.06666667,150.0833333,1953-11-11T00:00:00Z,Pseudevadne tergestina,0.65
-29.133,153.633,1953-05-22T00:00:00Z,Oikopleura (Coecaria) longicauda,2.08
-12,139,1977-05-01T00:00:00Z,Undinula vulgaris,3
-12,139,1977-05-01T00:00:00Z,Oncaea clevei complex,12
-12.25,141.5,1977-05-01T00:00:00Z,Candacia discaudata,0.5
-13.5,136.4,1977-05-01T00:00:00Z,Macrosetella gracilis,1
-12.55,141.45,1986-04-09T04:53:00Z,Corycaeus sewelli (invalid),52.37
-12.65,141.65,1986-10-03T19:55:00Z,Kelleria australiensis,32.49
-12.55,141.45,1986-11-02T18:46:00Z,Euterpina acutifrons,1303.3
-42.55,148.2739,1972-04-01T00:00:00Z,Calanus australis,344.156
-43.25222,148.4947,1971-12-01T00:00:00Z,Subeucalanus crassus,0.463
-42.65472,148.4486,1971-11-01T00:00:00Z,Eucalanus elongatus,13.426
-42.27056,148.6364,1971-11-01T00:00:00Z,Paracalanus indicus,0.926
-43.25222,148.4947,1971-12-01T00:00:00Z,Serratosagitta tasmanica,12.037
-43.24639,148.1744,1972-06-01T00:00:00Z,Centropages bradyi,4.63
-42.32,148.3,1953-12-11T00:00:00Z,Pyrosoma atlanticum,0.52
-39.06666667,150.0833333,1953-10-14T00:00:00Z,Oikopleura (Coecaria) fusiformis,21.65
-43.25472,148.0242,1972-11-01T00:00:00Z,Pleuromamma abdominalis,5.195
-43.24639,148.1744,1972-06-01T00:00:00Z,Pseudosagitta lyra,20.37
-42.27389,148.6244,1972-10-01T00:00:00Z,Subeucalanus longiceps,2.778
-20.2448,149.171,2014-06-01T09:11:00Z,Oithona attenuata typical,15.297
-42.68083,148.4181,1972-10-01T00:00:00Z,Calocalanus styliremis,7.87
-42.66,148.2692,1971-11-01T00:00:00Z,Lucicutia flavicornis,14.935
-42.27556,148.6347,1972-06-01T00:00:00Z,Nannocalanus minor,0.463
-42.675,148.24,1973-05-01T00:00:00Z,Centropages bradyi,68.831
-16.05167,124.10833,2011-01-22T17:23:00Z,Acrocalanus gibber,11.02
-15.95333,123.99833,2011-01-30T16:38:00Z,Calanopia elliptica,4.57
-43.25222,148.4947,1971-12-01T00:00:00Z,Mesosagitta minima,14.352
-34.0108,121.3004,1992-07-22T00:00:00Z,Chelophyes appendiculata,0.08
-33.5908,121.1503,1992-07-22T00:00:00Z,Chelophyes appendiculata,0.02
-35.0809,118.1306,1992-07-21T00:00:00Z,Mesosagitta minima,0.8
-34.5602,118.3107,1992-07-21T00:00:00Z,Flaccisagitta enflata,0.08
-12.55,141.25,1986-05-09T21:33:00Z,Corycaeus sewelli (invalid),11.52
-12.55,141.45,1988-01-19T21:46:00Z,Labidocera acuta,2.66
-12.75,141.75,1986-04-11T04:42:00Z,Corycaeus sewelli (invalid),54.91
-33.5502,121.22,1992-07-23T00:00:00Z,Mesosagitta minima,1.08
-34.1,121.5007,1992-07-21T00:00:00Z,Lensia subtiloides,0.08
-30.8333,115.3833,1998-05-01T00:00:00Z,Aidanosagitta regularis,2.038
-30.8333,115.6833,1997-06-01T00:00:00Z,Flaccisagitta enflata,7.767
-30.8333,115.4833,1997-09-01T00:00:00Z,Flaccisagitta enflata,0.73
-30.8333,115.5333,1998-12-01T00:00:00Z,Flaccisagitta enflata,0.269
-30.8333,115.6333,1998-04-01T00:00:00Z,Mesosagitta minima,13.422
-40.5,148.659,2006-06-01T00:00:00Z,Calanus australis,13.682
-12.55,141.25,1986-11-02T21:27:00Z,Oithona attenuata typical,87.95
-12.55,141.25,1986-08-10T18:34:00Z,Parvocalanus elegans,218.31
-39,148.351,2005-06-01T00:00:00Z,Temora turbinata,1.358
-40.5,148.833,2006-06-01T00:00:00Z,Sulcanus conflictus,0.552
-42.167,148.386,2005-06-01T00:00:00Z,Nyctiphanes australis,10.476
-41.25,148.655,2006-06-01T00:00:00Z,Pleuromamma abdominalis,0.577
-40.667,148.551,2005-06-01T00:00:00Z,Noctiluca scintillans,20.607
-12.46856,130.79708,2004-10-20T00:00:00Z,Bestiolina similis,32.667
-12.55115,130.85271,2004-07-15T00:00:00Z,Ditrichocorycaeus andrewsi,40.833
-12.55,141.25,1986-12-29T21:50:00Z,Calocalanus plumulosus,12.04
-12.55,141.45,1986-10-04T19:00:00Z,Pontellina morii,2.69
-12.65,141.65,1987-12-18T17:55:00Z,Microsetella rosea,42.44
-12.65,141.65,1987-06-27T18:39:00Z,Oithona brevicornis,509.56
-12.65,141.15,1987-09-21T22:26:00Z,Ditrichocorycaeus dahli,5.15
-12.65,141.65,1987-10-21T17:45:00Z,Parvocalanus latus,318.26
-21.83,114.51,1998-11-17T08:05:00Z,Onychocorycaeus pumilus,12.19
-21.83,114.51,1997-12-01T08:55:00Z,Paracalanus indicus,50.82
-21.62,114.16,1998-10-24T08:30:00Z,Temora discaudata,8.04
-21.62,114.16,1999-01-14T08:35:00Z,Oithona tenuis,7.72
-27.30378,153.19537,2011-02-25T14:57:48Z,Penilia avirostris,28.265
-27.07722,153.2363,2011-12-19T09:26:25Z,Noctiluca scintillans,1846.661
-27.07782,153.2363,2011-01-28T10:42:56Z,Pseudodiaptomus mertoni,3.298
-27.25798,153.22219,2011-01-26T15:41:46Z,Noctiluca scintillans,770.15
-27.24733,153.2678,2011-05-26T11:25:03Z,Parvocalanus crassirostris,237.428
-21.62,114.16,1998-11-18T08:55:00Z,Calocalanus styliremis,18.46
-34.2706,152.1922,2010-09-20T13:07:08Z,Thalia democratica,971.734
-33.0476,152.3334,2008-10-18T15:50:23Z,Thalia democratica,1613.825
-12.75,141.75,1986-06-09T05:20:00Z,Parvocalanus elegans,1571.8
-12.75,141.75,1987-12-21T02:43:00Z,Centropages furcatus,72.95
-12.65,141.15,1987-08-24T22:18:00Z,Parvocalanus elegans,170.34
-12.75,141.75,1987-05-28T04:16:00Z,Acrocalanus gracilis,26.1
-16.87,145.834,2000-08-04T00:00:00Z,Oithona simplex,148.43
-16.752,145.656,2001-08-20T00:00:00Z,Acrocalanus gibber,18.2
-20.3758,148.85,2014-06-01T09:25:00Z,Undinula vulgaris,2.7
-20.3684,148.846,2014-06-01T09:30:00Z,Paracalanus aculeatus,16.688
