SAMPLE,STATION,SAMPLEDATELOCAL,NRS_CODE,TAXON_NAME,SPCODE,COUNTS,SAMPVOL_M3
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Macroramphosus spp.",37279902,30,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Helicolenus spp.",37287918,2,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Triglidae & Peristediidae - undifferentiated",37288000,3,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Platycephalidae - undifferentiated",37296900,19,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Callanthias australis",37311055,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Serranidae subfam. Anthiinae",37311907,3,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Plesiopidae - undifferentiated",37316000,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Sillago flindersi",37330014,14,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Trachurus novaezelandiae",37337003,312,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Chrysophrys auratus",37353001,13,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Rhabdosargus sarba",37353013,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Atypichthys strigatus",37361010,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Scorpis spp.",37361906,3,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Cepola australis",37380001,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Liza argentea",37381004,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Labridae - undifferentiated",37384000,15,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Creedia spp.",37395901,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Tripterygiidae - undifferentiated",37415000,3,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Callionymidae - undifferentiated",37427917,3,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Thyrsites atun",37439001,5,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Rexea solandri",37439002,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Scomber australasicus",37441001,371,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Lophonectes gallus",37460001,41,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Engyprosopon spp.",37460908,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Monacanthidae - undifferentiated",37465903,11,390.14056859999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Etrumeus teres",37085001,8,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Sardinops sagax",37085002,132,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Engraulis australis",37086001,5,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Gonostomatidae - undifferentiated",37106912,6,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Myctophidae - undifferentiated",37122000,9,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Scorpaenidae - undifferentiated",37287900,2,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Sillaginidae - undifferentiated",37330000,1,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Trachurus novaezelandiae",37337003,2,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Pseudocaranx georgianus",37337062,2,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Nemipteridae - undifferentiated",37347000,2,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Mugilidae - undifferentiated",37381000,3,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Pinguipedidae - undifferentiated",37390000,1,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Callionymidae - undifferentiated",37427917,1,192.54821369999999
984,Rottnest Island,2019-07-11 09:26:00,ROT20190711,"Scomber australasicus",37441001,18,192.54821369999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Etrumeus teres",37085001,1,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Sardinops sagax",37085002,82,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Engraulis australis",37086001,1,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Myctophidae - undifferentiated",37122000,5,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Scorpaenidae - undifferentiated",37287900,1,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Trachurus declivis",37337002,2,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Pseudocaranx georgianus",37337062,2,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Nemipteridae - undifferentiated",37347000,1,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Mugilidae - undifferentiated",37381000,1,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Callionymidae - undifferentiated",37427917,4,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Scomber australasicus",37441001,10,218.84334419999999
1201,Rottnest Island Ichthyo 34m,2019-07-11 09:26:00,ROF20190711,"Monacanthidae - undifferentiated",37465903,2,218.84334419999999
985,Rottnest Island,2019-08-19 08:31:00,ROT20190819,""Superclass" Pisces - undifferentiated",37000000,2,87.367691699999995
985,Rottnest Island,2019-08-19 08:31:00,ROT20190819,"Sardinops sagax",37085002,16,87.367691699999995
985,Rottnest Island,2019-08-19 08:31:00,ROT20190819,"Engraulis australis",37086001,1,87.367691699999995
985,Rottnest Island,2019-08-19 08:31:00,ROT20190819,"Plesiopidae - undifferentiated",37316000,1,87.367691699999995
985,Rottnest Island,2019-08-19 08:31:00,ROT20190819,"Apogonidae - undifferentiated",37327926,1,87.367691699999995
985,Rottnest Island,2019-08-19 08:31:00,ROT20190819,"Pseudocaranx georgianus",37337062,1,87.367691699999995
985,Rottnest Island,2019-08-19 08:31:00,ROT20190819,"Callionymidae - undifferentiated",37427917,2,87.367691699999995
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Sardinops sagax",37085002,19,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Engraulis australis",37086001,1,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Myctophidae - undifferentiated",37122000,2,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Carangidae - undifferentiated",37337000,1,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Trachurus declivis",37337002,1,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Pseudocaranx georgianus",37337062,2,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Rhabdosargus sarba",37353013,1,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Percophidae - undifferentiated",37393900,1,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Creedia spp.",37395901,5,176.43184339999999
1202,Rottnest Island Ichthyo 34m,2019-08-19 08:31:00,ROF20190819,"Callionymidae - undifferentiated",37427917,5,176.43184339999999
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,""Superclass" Pisces - undifferentiated",37000000,5,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Engraulis australis",37086001,1,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Triglidae & Peristediidae - undifferentiated",37288000,1,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Platycephalidae - undifferentiated",37296900,1,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Serranidae subfam. Anthiinae",37311907,1,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Carangidae - undifferentiated",37337000,4,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Decapterus spp.",37337901,11,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Coryphaena spp.",37338901,1,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Lutjanidae - undifferentiated",37346932,10,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Lethrinus spp.",37351902,1,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Chrysophrys auratus",37353001,2,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Pomacentridae - undifferentiated",37372000,1,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Labridae - undifferentiated",37384000,3,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Gobiidae - undifferentiated",37428000,1,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Scombridae - undifferentiated",37441000,55,348.61920579999997
987,North Stradbroke,2019-10-24 10:20:00,NSI20191024,"Scomber australasicus",37441001,25,348.61920579999997
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,""Superclass" Pisces - undifferentiated",37000000,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Etrumeus teres",37085001,12,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Myctophidae - undifferentiated",37122000,11,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Scorpaenidae - undifferentiated",37287900,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Triglidae & Peristediidae - undifferentiated",37288000,2,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Platycephalidae - undifferentiated",37296900,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Serranidae subfam. Anthiinae",37311907,6,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Serranidae subfam. Epinephelinae",37311908,2,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Priacanthidae - undifferentiated",37326000,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Carangidae - undifferentiated",37337000,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Decapterus spp.",37337901,68,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Lutjanidae - undifferentiated",37346932,8,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Nemipteridae - undifferentiated",37347000,7,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Lethrinus spp.",37351902,9,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Cepola australis",37380001,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Liza argentea",37381004,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Labridae - undifferentiated",37384000,7,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Labridae: Scarinae - undifferentiated",37386000,3,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Callionymidae - undifferentiated",37427917,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Gobiidae - undifferentiated",37428000,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Scombridae - undifferentiated",37441000,4,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Scomber australasicus",37441001,5,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Nomeidae - undifferentiated",37446000,2,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Crossorhombus spp.",37460907,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Engyprosopon spp.",37460908,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Grammatobothus spp.",37460909,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Pseudorhombus spp.",37460919,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Soleidae - undifferentiated",37462000,1,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Tetraodontidae - undifferentiated",37467000,2,301.96644600000002
1191,North Stradbroke Ichthyo 30m,2019-10-24 10:20:00,NSF20191024,"Order Anguilliformes - undifferentiated",37990025,2,301.96644600000002
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Engraulis australis",37086001,1,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Myctophidae - undifferentiated",37122000,2,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Ophidiidae - undifferentiated",37228961,1,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Triglidae & Peristediidae - undifferentiated",37288000,1,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Nemipteridae - undifferentiated",37347000,2,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Mullidae - undifferentiated",37355000,4,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Labridae - undifferentiated",37384000,20,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Creedia spp.",37395901,1,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Tripterygiidae - undifferentiated",37415000,3,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Callionymidae - undifferentiated",37427917,1,327.41678639999998
995,Rottnest Island,2019-10-11 10:07:00,ROT20191011,"Monacanthidae - undifferentiated",37465903,1,327.41678639999998
1203,Rottnest Island Ichthyo 34m,2019-10-11 10:07:00,ROF20191011,""Superclass" Pisces - undifferentiated",37000000,2,351.16722679999998
1203,Rottnest Island Ichthyo 34m,2019-10-11 10:07:00,ROF20191011,"Engraulis australis",37086001,1,351.16722679999998
1203,Rottnest Island Ichthyo 34m,2019-10-11 10:07:00,ROF20191011,"Triglidae & Peristediidae - undifferentiated",37288000,1,351.16722679999998
1203,Rottnest Island Ichthyo 34m,2019-10-11 10:07:00,ROF20191011,"Mullidae - undifferentiated",37355000,1,351.16722679999998
1203,Rottnest Island Ichthyo 34m,2019-10-11 10:07:00,ROF20191011,"Labridae - undifferentiated",37384000,4,351.16722679999998
1203,Rottnest Island Ichthyo 34m,2019-10-11 10:07:00,ROF20191011,"Percophidae - undifferentiated",37393900,4,351.16722679999998
1203,Rottnest Island Ichthyo 34m,2019-10-11 10:07:00,ROF20191011,"Tripterygiidae - undifferentiated",37415000,3,351.16722679999998
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,""Superclass" Pisces - undifferentiated",37000000,1,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Engraulis australis",37086001,3,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Syngnathidae - undifferentiated",37282000,12,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Sillaginidae - undifferentiated",37330000,1,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Mullidae - undifferentiated",37355000,1,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Enoplosus armatus",37366001,1,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Pomacentridae - undifferentiated",37372000,1,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Labridae - undifferentiated",37384000,1,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Labridae: Odacinae - undifferentiated",37385000,1,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Percophidae - undifferentiated",37393900,1,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Tripterygiidae - undifferentiated",37415000,3,257.86192499999999
997,Rottnest Island,2019-11-04 09:25:00,ROT20191104,"Monacanthidae - undifferentiated",37465903,7,257.86192499999999
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,""Superclass" Pisces - undifferentiated",37000000,1,284.15705550000001
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,"Sardinops sagax",37085002,1,284.15705550000001
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,"Sillaginidae - undifferentiated",37330000,2,284.15705550000001
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,"Carangidae - undifferentiated",37337000,3,284.15705550000001
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,"Labridae - undifferentiated",37384000,4,284.15705550000001
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,"Labridae: Odacinae - undifferentiated",37385000,1,284.15705550000001
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,"Percophidae - undifferentiated",37393900,2,284.15705550000001
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,"Callionymidae - undifferentiated",37427917,2,284.15705550000001
1204,Rottnest Island Ichthyo 34m,2019-11-04 09:25:00,ROF20191104,"Monacanthidae - undifferentiated",37465903,4,284.15705550000001
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,""Superclass" Pisces - undifferentiated",37000000,1,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Sardinops sagax",37085002,11,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Gonostomatidae - undifferentiated",37106912,1,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Myctophidae - undifferentiated",37122000,1,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Macroramphosus spp.",37279902,30,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Triglidae & Peristediidae - undifferentiated",37288000,2,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Platycephalidae - undifferentiated",37296900,2,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Sillago flindersi",37330014,2,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Trachurus novaezelandiae",37337003,113,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Pseudocaranx georgianus",37337062,12,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Arripis trutta",37344002,1,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Pomacentridae - undifferentiated",37372000,7,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Cepola australis",37380001,1,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Liza argentea",37381004,1,272.5758884
998,Port Hacking,2019-10-29 09:30:00,PHB20191028,"Labridae - undifferentiated",37384000,2,272.5758884
