NRS_CODE,SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_COUNT
ROT20170914,798,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,1
ROT20170914,798,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,2
ROT20170914,798,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,2
ROT20170914,798,Oithona nana f,COPEPOD,Copepod,Oithona,nana,5
ROT20170914,798,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,35
ROT20170914,798,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,3
ROT20170914,798,Temora spp. j,COPEPOD,Copepod,Temora,spp.,1
ROT20170914,798,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),2
ROT20170914,798,Radiozoa,NON-COPEPOD,Radiozoa,(null),(null),1
ROT20170914,798,Siphonophore / nectophore,NON-COPEPOD,Cnidarian,(null),(null),1
NSI20170829,785,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,1
MAI20170323,754,Eucalanidae j,COPEPOD,Copepod,(null),(null),3
MAI20170323,754,Oculosetella gracilis,COPEPOD,Copepod,Oculosetella,gracilis,1
MAI20170323,754,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,10
MAI20170323,754,Oncaea media f,COPEPOD,Copepod,Oncaea,media,9
NSI20170829,785,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,2
YON20171215,833,Corycaeidae j,COPEPOD,Copepod,(null),(null),2
YON20171215,833,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,1
YON20171215,833,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,3
YON20171215,833,Nauplii harpacticoid,COPEPOD,Copepod,(null),(null),22
YON20171215,833,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),15
YON20171215,833,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,3
MAI20180116,806,Centropages bradyi j,COPEPOD,Copepod,Centropages,bradyi,1
MAI20170323,754,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),4
MAI20170323,754,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),1
MAI20180116,806,Corycaeus clausi m,COPEPOD,Copepod,Corycaeus,clausi,1
MAI20180116,806,Eucalanidae f,COPEPOD,Copepod,(null),(null),2
MAI20180116,806,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,3
MAI20180116,806,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,30
YON20170906,801,Nauplii calanoid,COPEPOD,Copepod,(null),(null),8
YON20170906,801,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,65
YON20170906,801,Oncaea zernovi complex f,COPEPOD,Copepod,Oncaea,zernovi complex,1
YON20170906,801,Euconchoecia aculeata,NON-COPEPOD,Ostracod,Euconchoecia,aculeata,2
YON20170906,801,Lensia subtiloides,NON-COPEPOD,Cnidarian,Lensia,subtiloides,1
YON20171215,833,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,15
YON20171215,833,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3
MAI20180116,806,Themisto gaudichaudii,NON-COPEPOD,Amphipod,Themisto,gaudichaudii,1
YON20171215,833,Platyhelminthes j,NON-COPEPOD,Platyhelminthes,(null),(null),1
YON20171215,833,Thalia democratica agg,NON-COPEPOD,Thaliacean,Thalia,democratica,12
DAR20171009,808,Corycaeidae j,COPEPOD,Copepod,(null),(null),1
DAR20171009,808,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,14
DAR20171009,808,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),1
PHB20180123,826,Oncaea venusta typica m,COPEPOD,Copepod,Oncaea,venusta typica,4
PHB20180123,826,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,11
PHB20180123,826,Siphonophore / nectophore,NON-COPEPOD,Cnidarian,(null),(null),1
ROT20170303,758,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,2
ROT20170303,758,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1
ROT20170303,758,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),11
ROT20170303,758,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,1
ROT20170303,758,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,3
ROT20170303,758,Leptothecata,NON-COPEPOD,Cnidarian,(null),(null),1
YON20180130,820,Calanoid j,COPEPOD,Copepod,(null),(null),70
YON20180130,820,Nauplii harpacticoid,COPEPOD,Copepod,(null),(null),4
YON20180130,820,Bivalve,NON-COPEPOD,Mollusc,(null),(null),16
YON20180130,820,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),4
YON20180130,820,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,3
YON20180130,820,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,7
YON20180130,820,Rhabdonella spiralis,NON-COPEPOD,Ciliophora,Rhabdonella,spiralis,3
YON20170724,784,Oithona plumifera f,COPEPOD,Copepod,Oithona,plumifera,4
YON20170724,784,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,2
YON20170724,784,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,1
YON20170724,784,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),4
YON20170724,784,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,2
YON20170322,780,Candacia discaudata m,COPEPOD,Copepod,Candacia,discaudata,1
YON20170322,780,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,3
YON20170322,780,Corycaeidae j,COPEPOD,Copepod,(null),(null),10
YON20170322,780,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,8
YON20170322,780,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,4
YON20170322,780,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,28
YON20170322,780,Caridea zoea,NON-COPEPOD,Decapod,(null),(null),1
YON20170322,780,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),15
YON20170322,780,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),10
YON20170322,780,Gastropod,NON-COPEPOD,Mollusc,(null),(null),2
YON20170322,780,Lensia subtiloides,NON-COPEPOD,Cnidarian,Lensia,subtiloides,1
YON20170322,780,Penilia avirostris f,NON-COPEPOD,Cladoceran,Penilia,avirostris,2
YON20170322,780,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),4
ROT20190819,985,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,3
ROT20190819,985,Oithona similis f,COPEPOD,Copepod,Oithona,similis,2
ROT20190819,985,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,50
ROT20190819,985,Oncaea scottodicarloi f,COPEPOD,Copepod,Oncaea,scottodicarloi,1
ROT20190819,985,Paracalanus spp. m,COPEPOD,Copepod,Paracalanus,spp.,1
ROT20190819,985,Bivalve,NON-COPEPOD,Mollusc,(null),(null),5
ROT20190819,985,Cyttarocylis spp.,NON-COPEPOD,Ciliophora,Cyttarocylis,spp.,4
ROT20190819,985,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,20
YON20200422,1083,Corycaeidae j,COPEPOD,Copepod,(null),(null),11
YON20200422,1083,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),19
YON20200422,1083,Facetotecta nauplii,NON-COPEPOD,Thecostraca,(null),(null),1
DAR20200511,1062,Eucalanidae j,COPEPOD,Copepod,(null),(null),3
DAR20200511,1062,Nauplii calanoid,COPEPOD,Copepod,(null),(null),39
DAR20200511,1062,Anthomedusae,NON-COPEPOD,Cnidarian,(null),(null),1
ROT20200710,1078,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,5
ROT20200520,1076,Corycaeidae j,COPEPOD,Copepod,(null),(null),7
ROT20200520,1076,Corycaeus crassiusculus f,COPEPOD,Copepod,Corycaeus,crassiusculus,1
ROT20200520,1076,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,2
ROT20200520,1076,Lucicutia flavicornis m,COPEPOD,Copepod,Lucicutia,flavicornis,1
ROT20200520,1076,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,4
ROT20200520,1076,Oithona nana f,COPEPOD,Copepod,Oithona,nana,7
ROT20200520,1076,Oithona plumifera j,COPEPOD,Copepod,Oithona,plumifera,1
ROT20200520,1076,Temora spp. j,COPEPOD,Copepod,Temora,spp.,6
ROT20200520,1076,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),10
ROT20200520,1076,Siphonophore / nectophore,NON-COPEPOD,Cnidarian,(null),(null),2
PHB20200630,1069,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,7
PHB20200630,1069,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,1
ROT20200710,1078,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),22
ROT20200710,1078,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,2
PHB20200630,1069,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1
PHB20200630,1069,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,1
PHB20200630,1069,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),3
PHB20200630,1069,Globorotaliidae,NON-COPEPOD,Foraminifera,(null),(null),1
PHB20200630,1069,Nauplii zooplankton,NON-COPEPOD,Other,(null),(null),1
MAI20200928,1149,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,2
MAI20200928,1149,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,20
MAI20200928,1149,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,237
MAI20200928,1149,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),36
MAI20200928,1149,Plastic red strand,NON BIOLOGICAL,Other,(null),(null),1
MAI20200928,1149,Bivalve,NON-COPEPOD,Mollusc,(null),(null),10
ROT20200710,1078,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),1
ROT20200710,1078,Caridea zoea,NON-COPEPOD,Decapod,(null),(null),1
ROT20200710,1078,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,8
ROT20200710,1078,Gastropod veliger,NON-COPEPOD,Mollusc,(null),(null),3
ROT20200710,1078,Siphonophore / nectophore,NON-COPEPOD,Cnidarian,(null),(null),1
NSI20200817,1074,Acrocalanus gracilis f,COPEPOD,Copepod,Acrocalanus,gracilis,2
NSI20200817,1074,Candacia spp. j,COPEPOD,Copepod,Candacia,spp.,1
NSI20200817,1074,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,9
NSI20200817,1074,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,2
NSI20200817,1074,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,4
NSI20200817,1074,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,8
NSI20200817,1074,Oithona tenuis f,COPEPOD,Copepod,Oithona,tenuis,1
NSI20200817,1074,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,14
NSI20200817,1074,Paracalanus spp. j,COPEPOD,Copepod,Paracalanus,spp.,1
NSI20180817,868,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,1
NSI20180817,868,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),35
NSI20180817,868,Oithona plumifera f,COPEPOD,Copepod,Oithona,plumifera,4
NSI20180530,843,Pleuromamma spp. j,COPEPOD,Copepod,Pleuromamma,spp.,1
NSI20180817,868,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,2
NSI20180817,868,Paroithona spp. f,COPEPOD,Copepod,Paroithona,spp.,3
NSI20180817,868,Sapphirina spp. j,COPEPOD,Copepod,Sapphirina,spp.,1
NSI20180817,868,Temora spp. j,COPEPOD,Copepod,Temora,spp.,1
YON20180927,857,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,2
YON20180927,857,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,4
YON20180927,857,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,1
YON20180927,857,Oithona plumifera f,COPEPOD,Copepod,Oithona,plumifera,3
YON20180927,857,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,2
ROT20181130,876,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,1
ROT20181130,876,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,20
NSI20180817,868,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,19
NSI20180718,869,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,1
NSI20180718,869,Oithona tenuis f,COPEPOD,Copepod,Oithona,tenuis,1
NSI20180718,869,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,9
NSI20180718,869,Temora spp. j,COPEPOD,Copepod,Temora,spp.,1
NSI20180718,869,Cyttarocylis ampulla,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla,2
NSI20180718,869,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,1
NSI20180718,869,Eutintinnus spp.,NON-COPEPOD,Ciliophora,Eutintinnus,spp.,2
NSI20180718,869,Rhabdonella spiralis,NON-COPEPOD,Ciliophora,Rhabdonella,spiralis,2
NSI20180817,868,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),4
ROT20181130,876,Clausocalanus spp. m,COPEPOD,Copepod,Clausocalanus,spp.,4
ROT20181130,876,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,2
ROT20181130,876,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,1
YON20180927,857,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),6
PHB20180905,874,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,383
PHB20180905,874,Abylopsis tetragona,NON-COPEPOD,Cnidarian,Abylopsis,tetragona,1
PHB20180905,874,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),3
PHB20180905,874,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),14
PHB20180905,874,Thalia democratica sol,NON-COPEPOD,Thaliacean,Thalia,democratica,7
ROT20181130,876,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),29
ROT20200304,1017,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),2
ROT20200304,1017,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,1
ROT20200304,1017,Facetotecta nauplii,NON-COPEPOD,Thecostraca,(null),(null),1
ROT20200304,1017,Medusa,NON-COPEPOD,Cnidarian,(null),(null),9
YON20181213,881,Acartia (Acartia) danae f,COPEPOD,Copepod,Acartia (Acartia),danae,1
YON20181213,881,Canthocalanus pauper f,COPEPOD,Copepod,Canthocalanus,pauper,1
YON20181213,881,Clytemnestra spp. f,COPEPOD,Copepod,Clytemnestra,spp.,1
ROT20200304,1017,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,3
ROT20200304,1017,Calanoid j,COPEPOD,Copepod,(null),(null),118
ROT20200304,1017,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,1
NSI20200817,1074,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,1
NSI20200817,1074,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),1
NSI20200817,1074,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,4
NSI20200817,1074,Ostracod,NON-COPEPOD,Ostracod,(null),(null),1
NSI20200817,1074,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),1
MAI20201020,1138,Acartia (Acartiura) tranteri m,COPEPOD,Copepod,Acartia (Acartiura),tranteri,2
MAI20201020,1138,Calanoid j,COPEPOD,Copepod,(null),(null),156
MAI20201020,1138,Calanus australis f,COPEPOD,Copepod,Calanus,australis,13
MAI20201020,1138,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,1
MAI20201020,1138,Ctenocalanus spp. f,COPEPOD,Copepod,Ctenocalanus,spp.,11
MAI20201020,1138,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),1
MAI20201020,1138,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,12
MAI20201020,1138,Nyctiphanes australis FIII,NON-COPEPOD,Euphausiid,Nyctiphanes,australis,3
MAI20201020,1138,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),4
YON20200802,1086,Corycaeidae j,COPEPOD,Copepod,(null),(null),13
YON20200802,1086,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,5
YON20200802,1086,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,7
YON20200802,1086,Isopod j,NON-COPEPOD,Isopod,(null),(null),1
YON20200904,1146,Oithona tenuis f,COPEPOD,Copepod,Oithona,tenuis,1
YON20200904,1146,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,1
YON20200904,1146,Plastic clear strand,NON BIOLOGICAL,Other,(null),(null),1
YON20200904,1146,Aidanosagitta regularis,NON-COPEPOD,Chaetognath,Aidanosagitta,regularis,1
YON20200904,1146,Colonial ascidian larvae,NON-COPEPOD,Ascidian,(null),(null),1
YON20200904,1146,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,1
YON20200904,1146,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),2
YON20200306,1022,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,10
YON20200306,1022,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3
YON20200306,1022,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,2
YON20200306,1022,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,1
YON20200306,1022,Onychocorycaeus pumilus m,COPEPOD,Copepod,Onychocorycaeus,pumilus,1
YON20200306,1022,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),3
MAI20180919,859,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,4
MAI20180919,859,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,1
MAI20180919,859,Nauplii calanoid,COPEPOD,Copepod,(null),(null),3
MAI20180919,859,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,11
MAI20190925,972,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,1
MAI20190925,972,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,2
KAI20180307,831,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,7
KAI20180307,831,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,14
KAI20180307,831,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,4
KAI20180307,831,Bivalve,NON-COPEPOD,Mollusc,(null),(null),1
YON20181011,858,Bivalve,NON-COPEPOD,Mollusc,(null),(null),1
MAI20190925,972,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),2
MAI20190925,972,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,23
YON20181011,858,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),17
MAI20190925,972,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,4
MAI20190925,972,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),227
YON20200710,1085,Calanidae j,COPEPOD,Copepod,(null),(null),1
YON20200710,1085,Ditrichocorycaeus dahli m,COPEPOD,Copepod,Ditrichocorycaeus,dahli,1
YON20200710,1085,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,5
YON20200710,1085,Nauplii harpacticoid,COPEPOD,Copepod,(null),(null),3
YON20200710,1085,Oithona nana f,COPEPOD,Copepod,Oithona,nana,1
YON20200710,1085,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,105
YON20200710,1085,Oithona spp. large m,COPEPOD,Copepod,Oithona,spp.,6
YON20200710,1085,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,2
YON20200710,1085,Siphonophore / nectophore,NON-COPEPOD,Cnidarian,(null),(null),1
NSI20180302,815,Calanoid j,COPEPOD,Copepod,(null),(null),89
NSI20180302,815,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,4
NSI20180302,815,Oithona nana f,COPEPOD,Copepod,Oithona,nana,2
NSI20180302,815,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,5
YON20180329,837,Canthocalanus pauper m,COPEPOD,Copepod,Canthocalanus,pauper,1
YON20180329,837,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,1
YON20180329,837,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,4
YON20180329,837,Paracalanus spp. f,COPEPOD,Copepod,Paracalanus,spp.,2
YON20180329,837,Paracalanus spp. j,COPEPOD,Copepod,Paracalanus,spp.,1
ROT20180511,836,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1
ROT20180511,836,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,4
NSI20180320,814,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,9
NSI20180320,814,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,3
NSI20180320,814,Gastropod,NON-COPEPOD,Mollusc,(null),(null),2
NSI20180320,814,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),1
NSI20180530,843,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2
NSI20180530,843,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,3
ROT20180511,836,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,7
ROT20180511,836,Caridea zoea,NON-COPEPOD,Decapod,(null),(null),1
ROT20180511,836,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),3
DAR20180509,840,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,4
DAR20180509,840,Codonella galea,NON-COPEPOD,Ciliophora,Codonella,galea,1
DAR20180509,840,Creseis spp.,NON-COPEPOD,Mollusc,Creseis,spp.,2
DAR20180509,840,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,4
DAR20180509,840,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),20
PHB20180528,844,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,1
PHB20180528,844,Eucalanidae j,COPEPOD,Copepod,(null),(null),1
PHB20180528,844,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1
PHB20180528,844,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,66
PHB20180528,844,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,1
PHB20180528,844,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),3
PHB20180528,844,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),10
PHB20180528,844,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),40
PHB20180528,844,Porcelain crab zoea,NON-COPEPOD,Decapod,(null),(null),1
YON20180425,849,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,69
YON20180425,849,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),1
YON20180425,849,Sergestid protozoea,NON-COPEPOD,Decapod,(null),(null),1
NSI20180417,813,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,1
NSI20180417,813,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,1
NSI20180417,813,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,1
NSI20180417,813,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,4
NSI20180417,813,Nannocalanus minor CV,COPEPOD,Copepod,Nannocalanus,minor,2
NSI20180417,813,Oithona nana f,COPEPOD,Copepod,Oithona,nana,1
NSI20180417,813,Oithona plumifera f,COPEPOD,Copepod,Oithona,plumifera,2
NSI20180417,813,Oncaea venusta typica f,COPEPOD,Copepod,Oncaea,venusta typica,1
ROT20180921,863,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),1
ROT20180921,863,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),20
NSI20200122,1003,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,1
NSI20200122,1003,Farranula curta f,COPEPOD,Copepod,Farranula,curta,1
MAI20180711,839,Calanoid j,COPEPOD,Copepod,(null),(null),56
MAI20180711,839,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,14
MAI20180711,839,Oncaea media f,COPEPOD,Copepod,Oncaea,media,11
NSI20200122,1003,Oncaea media f,COPEPOD,Copepod,Oncaea,media,4
NSI20200122,1003,Oncaea mediterranea complex f,COPEPOD,Copepod,Oncaea,mediterranea complex,1
PHB20200520,1065,Nauplii harpacticoid,COPEPOD,Copepod,(null),(null),1
PHB20200520,1065,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,2
ROT20180620,846,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,2
ROT20180620,846,Corycaeidae j,COPEPOD,Copepod,(null),(null),16
ROT20180620,846,Eucalanidae j,COPEPOD,Copepod,(null),(null),1
ROT20180620,846,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3
ROT20180620,846,Paracalanus spp. f,COPEPOD,Copepod,Paracalanus,spp.,1
ROT20180620,846,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),10
ROT20180620,846,Trochophore larvae,NON-COPEPOD,Polychaete,(null),(null),1
MAI20200628,1054,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,4
MAI20200628,1054,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,12
MAI20200628,1054,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),5
NSI20200122,1003,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,13
NSI20200122,1003,Oncaea zernovi complex f,COPEPOD,Copepod,Oncaea,zernovi complex,3
NSI20200122,1003,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,1
NSI20200122,1003,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),64
NSI20200122,1003,Sergestid protozoea,NON-COPEPOD,Decapod,(null),(null),1
YON20190808,989,Calanoid j,COPEPOD,Copepod,(null),(null),24
YON20190808,989,Oithona plumifera f,COPEPOD,Copepod,Oithona,plumifera,11
