SAMPLE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_COUNT,SAMPVOL_L
896,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,16,0.014925
896,Rhizosolenia imbricata group,Centric diatom,Rhizosolenia,cf. imbricata,149116,13,0.014925
896,Rhizosolenia pungens,Centric diatom,Rhizosolenia,pungens,149117,2,0.014925
896,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,13,0.014925
896,Thalassionema nitzschioides,Pennate diatom,Thalassionema,nitzschioides,149093,5,0.014925
896,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,5,0.014925
896,Thalassiosira spp. 40-60 µm,Centric diatom,Thalassiosira,spp.,148912,6,0.014925
896,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,5,0.014925
897,Ciliate (Inc. tintinnid),Ciliate,(null),(null),11,1,0.0388
897,Ciliate (naked < 25µm),Ciliate,(null),(null),11,59,0.0388
897,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,3,0.000582
897,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,17,0.0388
897,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,1,0.0388
897,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,10,0.0388
897,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,1,0.0388
897,Eucampia zodiacus,Centric diatom,Eucampia,zodiacus,149131,3,0.0388
897,Eutintinnus lusus-undae,Ciliate,Eutintinnus,lusus-undae,247939,1,0.0388
897,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,40,0.000582
897,Flagellate <10 µm round,Flagellate,(null),(null),146222,155,0.000582
897,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,16,0.0388
897,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,1,0.0388
897,Laboea strobila,Ciliate,Laboea,strobila,101264,1,0.0388
897,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,20,0.0388
897,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,1,0.0388
897,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,11,0.0388
897,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,2,0.097
897,Octactis octonaria,Silicoflagellate,Octactis,octonaria,375970,2,0.0388
897,Prasinophytes,Flagellate,(null),(null),17329,19,0.000582
897,Proboscia alata,Centric diatom,Proboscia,alata,149168,4,0.0388
897,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,4,0.0388
897,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,1,0.0388
897,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,2,0.0388
897,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,15,0.0388
897,Stephanopyxis spp.,Centric diatom,Stephanopyxis,spp.,149630,32,0.0388
897,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,3,0.0388
897,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,1,0.0388
897,Tripos kofoidii,Dinoflagellate,Tripos (Ceratium),kofoidii,837456,1,0.0388
897,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,1,0.0388
897,Tripos muelleri,Dinoflagellate,Tripos (Tripoceratium),muelleri,495363,1,0.0388
897,Tripos pentagonus,Dinoflagellate,Tripos (Ceratium),pentagonus,841746,1,0.0388
897,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,1,0.0388
898,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,1,0.03956
898,Ciliate (Inc. tintinnid),Ciliate,(null),(null),11,41,0.03956
898,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,20,0.0004945
898,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,4,0.03956
898,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,5,0.03956
898,Dictyocha speculum,Silicoflagellate,Dictyocha,speculum,157260,1,0.03956
898,Dictyocysta elegans,Ciliate,Dictyocysta,elegans,235766,1,0.03956
898,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,14,0.0004945
898,Flagellate <10 µm round,Flagellate,(null),(null),146222,195,0.0004945
898,Gyrodinium spp. 40-60 µm,Dinoflagellate,Gyrodinium,spp.,109476,7,0.03956
898,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,3,0.03956
898,Laboea strobila,Ciliate,Laboea,strobila,101264,4,0.03956
898,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,2,0.03956
898,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,3,0.03956
898,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.03956
898,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),148899,4,0.03956
898,Pennate diatom 50 - 75 µm,Pennate diatom,(null),(null),148899,1,0.03956
898,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,2,0.03956
898,Proboscia alata,Centric diatom,Proboscia,alata,149168,1,0.03956
898,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.03956
898,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,5,0.03956
898,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,9,0.03956
898,Tintinnopsis spp.,Ciliate,Tintinnopsis,spp.,163780,2,0.03956
898,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,11,0.03956
898,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,1,0.03956
898,Tripos muelleri,Dinoflagellate,Tripos (Tripoceratium),muelleri,495363,1,0.03956
898,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,17,0.03956
899,Asteromphalus spp.,Centric diatom,Asteromphalus,spp.,162254,1,0.01026
899,Bacteriastrum furcatum,Centric diatom,Bacteriastrum,furcatum,164110,6,0.01026
899,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,3,0.01026
899,Chaetoceros atlanticus,Centric diatom,Chaetoceros (Phaeoceros),atlanticus,149288,4,0.01026
899,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,19,0.01026
899,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,21,0.01026
899,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,7,0.01026
899,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,7,0.01026
899,Corethron spp.,Centric diatom,Corethron,spp.,149109,5,0.01026
899,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,4,0.0018468
899,Cylindrical diatom,Centric diatom,(null),(null),148899,10,0.01026
899,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,60,0.01026
899,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,9,0.01026
899,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,5,0.01026
899,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,16,0.0018468
899,Flagellate <10 µm round,Flagellate,(null),(null),146222,210,0.0018468
899,Fragilaria spp.,Pennate diatom,Fragilaria,spp.,149028,2,0.01026
899,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.01026
899,Guinardia striata,Centric diatom,Guinardia,striata,149113,2,0.01026
899,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,1,0.01026
899,Haslea wawrikae,Pennate diatom,Haslea,wawrikae,248063,1,0.01026
899,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,14,0.01026
899,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,16,0.01026
899,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,1,0.01026
899,Odontella mobiliensis,Centric diatom,Odontella,mobiliensis,164116,1,0.01026
899,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),148899,10,0.01026
899,Pennate diatom 50 - 75 µm,Pennate diatom,(null),(null),148899,1,0.01026
899,Proboscia alata,Centric diatom,Proboscia,alata,149168,1,0.01026
899,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.01026
899,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,141,0.01026
899,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,31,0.01026
899,Pyrophacus spp.,Dinoflagellate,Pyrophacus,spp.,109555,1,0.01026
899,Rhizosolenia imbricata group,Centric diatom,Rhizosolenia,cf. imbricata,149116,4,0.01026
899,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,1,0.01026
899,Thalassionema nitzschioides,Pennate diatom,Thalassionema,nitzschioides,149093,2,0.01026
899,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,4,0.01026
899,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,133,0.1026
899,Tripos kofoidii,Dinoflagellate,Tripos (Ceratium),kofoidii,837456,1,0.01026
899,Tryblionella compressa,Pennate diatom,Tryblionella,compressa,447746,1,0.01026
899,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,8,0.01026
899,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,4,0.0018468
900,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,2,0.02046
900,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,6,0.02046
900,Chaetoceros atlanticus,Centric diatom,Chaetoceros (Phaeoceros),atlanticus,149288,2,0.02046
900,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,1,0.02046
900,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,4,0.02046
900,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,27,0.02046
900,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,15,0.02046
900,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,5,0.002046
900,Flagellate <10 µm round,Flagellate,(null),(null),146222,33,0.002046
900,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,3,0.02046
900,Guinardia striata,Centric diatom,Guinardia,striata,149113,12,0.02046
900,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,1,0.02046
900,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,3,0.02046
900,Hemiaulus sinensis,Centric diatom,Hemiaulus,sinensis,163250,2,0.02046
900,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,80,0.02046
900,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,2,0.02046
900,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),148899,1,0.02046
900,Proboscia alata,Centric diatom,Proboscia,alata,149168,7,0.02046
900,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,155,0.02046
900,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,6,0.02046
900,Rhizosolenia bergonii,Centric diatom,Rhizosolenia,bergonii,196811,2,0.02046
900,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,3,0.02046
900,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,149069,1,0.02046
900,Tripos teres,Dinoflagellate,Tripos (Ceratium),teres,1381154,1,0.02046
900,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,3,0.002046
901,Bacteriastrum furcatum,Centric diatom,Bacteriastrum,furcatum,164110,4,0.0047
901,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,40,0.0047
901,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,149236,9,0.0047
901,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,9,0.0047
901,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,1,0.0047
901,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,37,0.0047
901,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,27,0.0047
901,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,26,0.0047
901,Climacodium frauenfeldianum,Centric diatom,Climacodium,frauenfeldianum,196804,9,0.0047
901,Cylindrical diatom,Centric diatom,(null),(null),148899,2,0.0047
901,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,14,0.0047
901,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,12,0.0047
901,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,14,0.0047
901,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,4,0.00188
901,Flagellate <10 µm round,Flagellate,(null),(null),146222,48,0.00188
901,Guinardia cylindrus,Centric diatom,Guinardia,cylindrus,163241,1,0.0047
901,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,2,0.0047
901,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,1,0.0047
901,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,39,0.0047
901,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,2,0.0047
901,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),149031,1,0.0047
901,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,2,0.0047
901,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.0047
901,Proboscia alata,Centric diatom,Proboscia,alata,149168,3,0.0047
901,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,39,0.0047
901,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,19,0.0047
901,Pseudosolenia calcar-avis,Centric diatom,Pseudosolenia,calcar-avis,163344,1,0.0047
901,Rhizosolenia imbricata group,Centric diatom,Rhizosolenia,cf. imbricata,149116,4,0.0047
901,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,2,0.0047
901,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,5,0.0047
901,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,4,0.0047
901,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,6,0.0047
901,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,3,0.0047
902,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,56,0.004895
902,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,46,0.004895
902,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,4,0.004895
902,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,10,0.004895
902,Ciliate (Inc. tintinnid),Ciliate,(null),(null),11,1,0.004895
902,Cylindrical diatom,Centric diatom,(null),(null),148899,33,0.004895
902,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,11,0.004895
902,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,5,0.004895
902,Flagellate <10 µm round,Flagellate,(null),(null),146222,143,0.001958
902,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,1,0.004895
902,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,1,0.004895
902,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,59,0.004895
902,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.004895
902,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,102,0.004895
902,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,14,0.004895
902,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,3,0.004895
902,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,1,0.004895
902,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,7,0.004895
903,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,2,0.0426
903,Ciliate (naked < 25µm),Ciliate,(null),(null),11,12,0.0426
903,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,10,0.0426
903,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,22,0.0011715
903,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,39,0.0426
903,Dactyliosolen spp.,Centric diatom,Dactyliosolen,spp.,149309,9,0.0426
903,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,1,0.0426
903,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,67,0.0011715
903,Flagellate <10 µm round,Flagellate,(null),(null),146222,130,0.0011715
903,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,1,0.0426
903,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,5,0.0426
903,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),148899,1,0.0426
903,Phaeocystis spp. (solitary),Flagellate,Phaeocystis,spp.,115088,1,0.0011715
903,Prasinophytes,Flagellate,(null),(null),17329,5,0.0011715
903,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.0426
903,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,7,0.0426
903,Tintinnina ,Ciliate,(null),(null),732976,1,0.0426
903,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,140,0.0426
903,Tripos candelabrum,Dinoflagellate,Tripos (Ceratium),candelabrum,841193,1,0.0426
903,Tripos macroceros,Dinoflagellate,Tripos (Tripoceratium),macroceros,841260,1,0.0426
903,Unid diatom,Diatom,(null),(null),148899,1,0.0426
903,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,9,0.0011715
904,Bacillaria paxillifera,Pennate diatom,Bacillaria,paxillifera,558243,4,0.0245
904,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,2,0.0245
904,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,11,0.0245
904,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,17,0.0245
904,Ciliate (Inc. tintinnid),Ciliate,(null),(null),11,24,0.0245
904,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,10,0.000882
904,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,22,0.0245
904,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,2,0.0245
904,Eutintinnus lusus-undae,Ciliate,Eutintinnus,lusus-undae,247939,1,0.0245
904,Flagellate <10 µm round,Flagellate,(null),(null),146222,198,0.000882
904,Grammatophora spp.,Pennate diatom,Grammatophora,spp.,149335,1,0.0245
904,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,5,0.0245
904,Laboea spp.,Ciliate,Laboea,spp.,101190,3,0.0245
904,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,4,0.0245
904,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,1,0.0245
904,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.0245
904,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),148899,1,0.0245
904,Pennate diatom 50 - 75 µm,Pennate diatom,(null),(null),148899,3,0.0245
904,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.0245
904,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,47,0.0245
904,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,4,0.0245
904,Salpingella subconica,Ciliate,Salpingella,subconica,417235,1,0.0245
904,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1,0.0245
904,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,105,0.0245
904,Striatella spp.,Pennate diatom,Striatella,spp.,149176,3,0.0245
904,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,4,0.0245
904,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,7,0.0245
904,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,1,0.0245
904,Tripos trichoceros,Dinoflagellate,Tripos (Tripoceratium),trichoceros,842517,1,0.0245
904,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,3,0.0245
904,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,2,0.000882
905,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,9,0.0202
905,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,4,0.0202
905,Chaetoceros laeve,Centric diatom,Chaetoceros (Hyalochaete),laeve,418507,4,0.0202
905,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,22,0.0202
905,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,1,0.0202
905,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,2,0.0202
905,Ciliate (Inc. tintinnid),Ciliate,(null),(null),11,6,0.0202
905,Coscinodiscus spp. 150-200 µm,Centric diatom,Coscinodiscus,spp.,148917,1,0.101
905,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,9,0.001414
905,Cylindrical diatom,Centric diatom,(null),(null),148899,12,0.0202
905,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,5,0.0202
